id,time,friends,followers
57652372,11368,15,15
52127266,23522,11,10
212626029,18186,9,7
85053235,517476,14,14
97261090,53654,13,13
82644668,45724,14,14
152620397,64919,10,9
152710222,24808,12,11
97047333,9921,13,12
152668917,33462,7,9
65235165,23452,13,13
152732963,12364,8,7
57646433,817698,15,15
152575313,108632,6,5
152514676,13277,8,7
152630616,14743,8,9
152784655,20135,10,10
44750375,817619,14,14
60401540,406202,12,12
152631267,99309,11,10
57644385,42922,16,16
57642015,407788,7,7
152578883,177690,10,9
152729781,105897,12,12
57646634,45638,15,15
152524817,3301552,13,12
152800299,471250,8,9
67885144,123822,15,15
152581678,28045,7,7
152921321,10345,12,11
45403499,424751,13,12
152502514,71178,8,6
152938829,123740,13,12
65267414,67720,14,14
58419646,424574,13,12
152600840,13952,8,7
741383556,406030,7,7
58106067,459805,11,9
34659802,406231,13,12
152905510,22839,13,13
57770805,406361,13,13
45820576,32074,12,10
152937458,13141,11,11
152670592,49121,5,6
152728555,29497,10,9
349757140,22330,11,8
152931482,22273,10,12
152581321,27229,7,6
152700633,22414,9,9
57648767,406074,14,14
152957540,538521,8,7
152891597,25114,8,9
152600668,13410,7,5
522544816,406177,8,9
638095604,10581,7,5
152938607,18038,11,11
82512084,51344,10,11
772327954,407843,9,9
152940558,3698533,10,11
152891288,12357,12,11
126511718,245628,11,11
10020852,86162,12,11
152628277,406488,12,12
152677125,12214,8,8
152809222,46247,11,10
152703384,71722,13,12
57649341,427951,14,14
152575896,11300,12,11
95222218,10053,11,12
152833400,23493,9,10
152499762,32592,12,12
152622195,18303,13,13
152679316,336598,8,4
152787704,19080,12,12
152499419,21847,8,9
127720222,0,10,18
152566773,23436,12,11
152933713,22989,11,10
152631335,11476,10,10
152733252,406103,10,11
155090327,406112,10,9
581042331,15288,7,1
152879056,12141,7,6
58362028,22339,11,12
152619601,30359,7,4
57644548,13097,16,16
152906603,56015,8,9
152577891,125513,13,12
152566266,410892,10,10
152904601,32197,12,13
211323923,27701,8,10
152677025,36014,7,6
805938973,406492,8,9
298831295,207358,9,7
152574297,29613,9,8
