id,time,friends,followers
357827500,574511,9,4
127854951,220055,6,10
674319664,912450,7,5
527911225,31868,8,7
155822938,1072242,9,9
388465480,33063,9,9
346329333,40144,9,4
136609236,6995646,11,9
162773623,0,9,12
386436968,43766,7,6
347250293,2925,10,6
620607631,2039,10,9
47827807,86261,8,7
160242256,119845,8,18
796384258,30512,9,7
178842125,752,10,9
164659168,38444,6,7
371701932,493427,9,9
387266587,298814,10,9
834132188,31794,9,9
187658999,109,11,11
135554873,8556,11,9
14883450,316766,11,13
74372090,31406,12,12
120019491,30369,13,14
152533707,36362,10,9
761837247,78309,4,4
162770691,654120,13,10
125165491,40279,10,9
722916764,2573,7,2
62367301,58294,12,9
506274945,121358,9,11
836610358,50970,8,8
739737804,482264,7,7
422226643,81932,9,9
635384497,35781,8,5
834750750,14901,5,2
164509577,30385,10,8
656393035,559656,8,8
99012398,500033,10,10
457859006,177965,7,8
