id,time,friends,followers
152732152,775755,13,13
152880704,5182481,10,9
17707485,5266253,15,15
421471006,4664040,10,10
144783281,5187647,10,10
58108100,10410832,13,12
152928170,5207124,12,12
152884970,5190327,11,11
152695584,99999,11,10
140240290,256410,13,13
205885436,5183163,8,9
152520481,362870,11,10
47737624,5183095,13,12
50651867,5182757,12,12
152889872,5892997,10,10
152670057,5233362,12,11
728412902,5183016,10,10
58275599,5183494,10,11
152847366,5184608,8,9
607644715,5182949,13,12
57651979,5185484,14,14
58164123,426327,12,11
57649225,5182687,15,15
57652033,5182985,13,12
152621220,5189063,12,12
57651893,5187979,13,12
758005150,5183010,6,3
58155351,5276842,10,9
530154744,0,7,14
812454868,5182515,13,12
152893182,5264491,6,10
812451472,5906933,8,7
152930843,798113,12,13
152662605,5211212,9,10
2539139,972540,14,14
152919926,5186583,9,9
152431072,5914111,10,7
152512096,5187504,11,11
57480648,10410236,9,10
152892471,5195098,13,12
72470346,5206848,4,8
152938386,134589,11,10
152595348,5183685,12,12
149528759,362639,10,10
4422263,519396,14,14
152674085,355931,13,13
74537687,5184416,13,12
671449962,5182726,10,9
806252213,5187121,10,9
152918979,371347,13,12
152856342,5182742,9,10
152673632,263971,11,11
57651219,783094,14,14
580924685,5184453,9,7
58104347,5184557,13,13
152482237,5189074,10,9
60453660,5288777,10,8
152838944,5221559,12,12
152620290,281935,12,11
152937770,5193565,10,10
152934865,11695473,11,11
152685007,5191198,10,8
152905946,355711,10,9
14718557,972888,15,14
152621352,5184629,12,12
152808832,97139,11,10
152620897,5185674,12,12
485287761,5183685,11,7
152906827,199218,11,11
152734328,5183587,9,9
152591659,366720,12,11
28057136,372142,10,8
634016095,3505460,9,7
152733501,5185011,11,11
19972936,5182467,15,18
152619917,119156,12,11
702335500,5183132,12,12
152692584,5188779,13,14
152600733,5182778,12,11
44837085,5186414,13,12
221419649,344655,12,10
58334182,5189160,10,13
12507008,5182476,14,14
152734462,5709855,9,10
152524376,5185153,5,9
152931620,5189365,14,14
152601695,1332901,10,10
152921888,1408614,13,12
152897046,1773107,14,14
152575199,1813266,11,11
10889786,5905564,13,14
152892006,10412615,13,13
23515236,4662952,13,13
57649295,5186323,12,12
44750363,5182517,13,13
