id,time,friends,followers
7764925,142991,9,10
730186167,113271,10,10
128775531,85311,7,11
326864011,48910,9,11
85828833,129681,6,6
30868692,204237,13,11
67332518,3184883,10,12
65220802,3612369,9,9
25715200,142907,11,14
58252454,107150,12,7
29119640,38779,13,12
194432606,5532,10,9
152201015,2556147,12,12
45023540,4678,12,8
216770850,93229,10,10
224323285,44629,9,8
84455024,558582,10,10
29371397,1874517,12,11
161488075,45736,10,9
566567647,59429,6,3
31468787,47762,12,13
179626622,47842,11,11
30008091,0,12,10
49508313,700981,10,10
114265376,294300,10,10
44243277,209055,9,9
17212193,3609276,12,13
