id,time,friends,followers
152931344,3014,13,13
29081059,8769,14,14
19326160,2763,13,13
57645405,30475,14,13
152674309,1782,14,14
581295245,3728,12,12
105157453,4083,13,12
85080753,3175,12,11
85681504,2031,15,15
152592762,1688,12,12
298857833,7898,10,10
99754386,2816,13,12
57645893,2238,13,13
65451530,2183,12,12
581316479,9792,10,9
152844814,2755,12,11
152725756,3042,13,12
99599602,5267,12,12
50485657,3065,13,13
129235222,4919,12,11
152619940,3291,13,14
79030726,5763,14,14
35682627,3215,13,13
58123408,1552,11,11
21070786,4182,14,14
155819747,1197,12,10
44750232,3250,14,14
541457583,9426,8,10
133999450,6026,13,13
150575370,8516,11,10
152816934,1371,13,12
210187394,2398,11,11
152726357,1536,13,13
152513355,1982,12,12
152679453,3151,13,12
35915258,1752,15,15
582251638,27837,7,9
168067042,3419,12,12
23677725,3815,14,14
473351460,1319,10,9
57652167,38041,13,13
83785605,1464,13,12
152905156,4822,12,12
582604991,1646,12,14
210220563,1526,12,12
5278843,1827,12,13
128501245,0,16,17
155852268,3556,11,10
57652685,3514,13,13
10142017,3514,13,13
14066949,2518,13,14
44754953,3615,13,14
57647423,1377,14,14
152928738,2023,13,12
669710945,1320,11,10
152907591,2538,14,14
152727341,4193,10,10
57649341,1147,14,14
58156639,7788,12,11
298840515,12291,11,11
129380492,3524,11,12
57653254,2614,14,14
34917975,5807,14,14
199754031,4188,12,10
581247266,2974,8,7
582371234,3704,9,10
65250504,1448,13,13
152816388,5336,15,15
581156871,10625,10,9
20661189,2958,15,15
74971440,39981,13,12
152702781,2489,8,7
57651608,2632,13,13
35976748,5038,13,13
229014269,7284,10,10
712462938,2611,11,11
210239054,1882,13,13
152734296,1827,11,12
155824685,4926,13,12
152938121,1910,14,14
581597083,6160,9,9
269804091,6970,9,8
806332235,2361,10,9
57605418,1284,13,12
152833570,6047,12,12
152788232,3890,12,12
298849375,5367,9,9
93826244,3386,14,14
152953891,4578,12,12
52577870,9057,12,11
152788727,6445,12,12
101699884,3519,13,13
152579462,3576,11,10
298830701,23895,11,9
152914528,5684,13,13
210272036,3709,13,12
