id,time,friends,followers
57068288,373682,9,7
602527464,156428,6,4
836610757,127086,0,1
602526787,146345,10,10
602538863,155485,9,9
747183240,146835,10,10
836610760,116586,5,5
390333914,129730,9,9
665950450,112024,8,7
299733171,153711,11,11
57069320,160915,13,12
31384571,2840196,10,4
665964053,154027,6,5
602564150,131487,8,6
434882576,133308,5,2
665999546,151763,10,9
747179701,146590,11,10
328282896,161260,12,11
665988490,131126,7,5
630631728,143977,7,4
836611187,148734,2,0
232316457,160870,12,12
603974353,105405,6,8
747180833,115489,4,3
747213333,156141,7,7
836610518,136212,0,0
747183287,116824,2,0
836611314,145417,0,1
602514302,155348,10,11
299595805,153748,8,5
602527579,156570,6,1
431781507,119441,9,9
747139660,1394735,1,7
56882600,155250,6,3
665988472,126964,6,6
505356580,147770,6,4
445019136,145444,9,8
836610551,497511,2,4
85590377,157208,10,9
836610775,146968,2,3
836611033,157987,0,0
836610494,151055,2,2
602536154,155794,8,5
82150265,141890,13,11
747180536,122524,9,8
57068784,147563,9,8
511337298,154267,10,9
507356086,3976775,9,7
500978402,134964,10,9
836611013,104998,4,2
602526941,148712,9,9
602522495,138637,8,7
836611099,141097,8,7
602564257,115002,7,7
58483481,132639,12,11
836610596,102968,6,2
836611164,152212,4,4
605096491,115901,9,8
566683047,159001,8,6
665980883,151327,6,4
836611188,153765,0,1
431291437,121118,10,9
348920755,142109,7,4
836611204,153349,5,0
197749765,111841,11,11
55125098,135097,9,8
665969568,137669,8,8
665966221,123121,4,3
602522314,152847,9,9
602552471,104378,10,10
505293399,105148,8,9
160670431,144841,5,4
602544236,148978,10,10
328282899,121967,6,4
836611225,138076,8,8
666019419,154396,10,10
836610660,143400,6,2
602514506,151503,10,8
836611094,151266,0,0
521554829,117724,7,3
500964706,116250,6,3
632795579,143551,11,11
747249659,195451,7,5
35531912,0,11,14
758235725,130850,3,2
747078088,152085,7,6
757669958,124484,4,0
212289455,221340,8,10
403966990,147582,9,8
649698747,115515,6,2
836610595,144672,4,0
73534306,3615447,12,11
52608488,155982,8,6
663586057,312182,7,6
57243365,140558,12,11
602529532,115101,9,8
