id,time,friends,followers
37294880,20061,12,11
187243268,357,10,8
132172306,195,10,10
98933484,67465,9,9
529091596,3242,10,10
312275655,5506,9,8
60279734,8168,10,12
56841357,23842,9,8
72524815,65507,11,11
78213027,28577,9,9
161502473,28656,11,9
440904929,27125,10,11
359489643,29916,8,8
220539792,7453,10,11
388141143,34688,9,8
298828818,29246,9,8
384465163,47858,6,6
296472207,231,9,11
662363105,43995,8,10
39944605,95484,10,8
71300314,10412,10,11
56075493,28473,10,8
305560510,31344,8,8
56889764,57264,10,9
128597006,293795,11,12
308969824,11831,10,10
636558960,30138,11,12
79778162,19088,12,12
130276548,47341,12,12
138067281,29477,10,12
8545563,62310,9,7
22191524,606159,12,10
515324959,46745,10,10
446001189,5577,9,8
743900657,31924,8,9
80364038,11600,12,10
71198605,21215,12,15
519182475,297047,8,9
566031258,7257,8,7
128936033,22661,11,14
446185916,29525,11,11
800457196,29314,9,10
164829811,30661,10,9
192748036,4007,9,6
296617755,28827,11,15
9857656,7819,12,10
54423639,28964,9,10
514007026,49269,9,13
127353524,60,14,18
538501808,30143,9,9
165160268,28941,10,8
23605361,0,12,13
174660141,198,13,11
547020748,736,9,9
724691876,1682,10,10
528743743,6966,9,9
130227514,19974,9,13
78299831,31552,11,10
836614514,31683,7,8
118074680,405,11,10
210989987,812,11,10
203751124,127,11,12
161479047,27166,12,13
299923017,964,9,7
296463815,24038,9,7
58043019,9487,11,13
200818315,10816,10,8
685413542,30168,8,8
136444861,36513,10,9
84986467,21444,12,11
139135781,31046,9,11
163951273,50077,11,12
285387006,20715,10,11
164377422,3264,12,12
243311847,300,10,9
836337178,18653,8,10
299307308,1442,11,12
50626548,7455,12,12
461291258,36990,10,10
138427673,17695,11,11
127654579,32824,9,11
512549795,28706,11,13
128661434,23091,10,14
