id,time,friends,followers
72059043,0,12,14
364389589,146597,10,10
96643641,420005,9,9
633972414,142680,8,7
133005215,112632,8,7
22289139,785364,11,9
152432676,264881,9,5
112834181,233710,5,5
152677871,2830625,13,12
67664638,589907,11,9
128389230,521819,7,9
152927767,138363,9,10
10930230,169763,14,14
152668721,189884,12,11
834168365,130765,5,1
152954676,122280,12,11
10285276,114722,13,12
152524681,105657,6,7
802083654,106392,7,8
152785290,179159,13,10
582216533,142270,8,11
582447402,149357,8,11
44758293,311706,13,12
152566403,183965,10,9
36026186,124400,10,10
49238154,165671,13,11
132292946,173400,9,10
633994983,104387,6,4
52638595,128475,13,12
44757832,115395,14,14
82653598,231166,13,13
31165182,240116,9,10
152575339,169630,8,9
135803311,140996,13,13
226096340,120665,10,12
553163859,153822,8,6
510876013,776732,8,6
152565455,160875,6,4
108443291,120921,9,10
21720831,443316,12,11
57848980,143221,13,13
152890601,2069507,12,10
836563727,173087,7,7
58105405,108443,11,11
49485514,341729,9,8
82064648,126139,13,12
152932873,128524,10,10
833533414,186445,6,6
152695818,756396,13,13
787118757,139517,5,0
14456002,408675,10,9
152888745,142544,12,12
77061268,227419,14,14
152694589,782012,12,12
152845060,352248,9,6
555174191,157308,7,3
58126441,941027,13,13
152511165,164044,9,9
152812551,115598,12,12
833656886,130131,9,9
152818270,120243,12,11
298848587,219941,12,11
346981254,126051,10,9
14718557,423605,15,14
252132969,422206,11,11
38012724,107708,13,13
380118161,127185,9,9
577685075,1523828,8,6
52450086,1314965,12,12
57993946,403564,11,11
528615019,8205488,10,8
152681462,121211,9,10
152685987,158586,8,5
57662027,137389,5,2
806053232,220174,8,8
695084077,117875,8,7
644832101,125091,12,12
147874145,895355,10,8
57993876,564661,12,10
421455363,353964,9,10
67498733,482241,14,14
13969437,883848,13,12
582742692,140195,8,7
152849206,168459,10,10
152673388,120751,9,9
152919573,140780,11,10
19021231,146830,14,14
421457502,114432,10,9
27287995,246165,12,12
