id,time,friends,followers
15543516,3922,12,11
156722525,4025,11,12
52399597,6170,9,9
114491343,23496,11,11
57192714,13432,13,13
61556655,4390,11,12
65220001,19937,11,10
740420663,9793,8,8
56398487,11916,12,11
45480714,19764,7,5
8905485,10335,12,12
56866345,15223,8,6
69871806,13799,13,12
642185248,20923,12,11
231723106,3462,6,8
90668276,3094,10,10
208392400,7406,12,12
10856227,548290,12,11
507643248,52477,7,5
56635182,55357,10,9
31767135,14731,12,11
55058804,14588,13,13
71643431,38039,9,8
52057524,3024,10,10
33256658,14065,12,12
328762846,20173,10,10
45352747,52885,10,9
67855276,11525,13,13
12638154,369423,13,13
8275249,70961,11,6
287695811,4802,10,9
56973792,14615,11,8
56373868,19990,12,11
210838800,15330,10,10
58418139,12105,10,9
52524367,5272,12,12
84140557,6982,9,8
105676651,13434,10,11
52057368,48426,10,9
154913773,13737,11,11
655743759,46643,6,4
17150090,14821,13,12
45368666,9732,10,11
54967986,21340,13,12
56735827,369088,13,13
56834887,35923,10,9
120649298,4871,10,10
91241043,41131,11,12
54435039,2497,10,7
60810219,4454,11,10
54363269,13395,12,10
54637246,13492,11,10
216075013,2899,14,14
38542128,34040,11,11
24655819,21970,11,12
302404501,18996,11,10
172669297,17217,9,7
106841801,18235,13,13
3947758,11125,12,11
131113742,46070,8,12
45383303,0,14,15
45409625,4609,11,11
257889059,5679,10,9
37587133,15338,13,13
741762571,16786,7,1
13246427,3013,12,13
33395913,6844,12,12
52550979,68538,7,7
231403373,13569,9,8
90668234,3597,10,10
102228028,15112,11,10
90108963,11468,9,9
158169332,6906,11,9
57449258,14980,10,9
24065444,8982,12,11
302215824,9044,7,7
82651016,65136,11,11
99598096,58257,10,9
57305858,58482,12,11
52551854,55345,11,10
27671338,369570,13,13
36517233,11816,12,13
56947079,13487,12,11
58274994,70452,13,12
54438040,6422,11,11
300124050,9720,8,8
605006231,667917,8,7
52545610,4547,9,9
72149752,58703,11,11
172679891,6150,7,8
54437852,14898,12,12
149006752,4745,9,9
60407361,7010,12,11
55875503,17629,10,10
