id,time,friends,followers
54302821,58920,12,11
258401876,46741,9,9
54251948,10368,11,9
9495261,19901,12,11
105835613,1892,13,14
11193670,55327,6,9
54213486,8457,10,9
9391093,10206,13,11
211661380,12848,12,11
299420101,975,8,8
225413290,59573,8,7
112615051,0,12,18
533570501,3073,9,10
14486031,1528,11,10
32569591,11724,11,11
225407352,36256,11,9
201598103,52089,11,11
434664514,1307,9,9
72209070,1134,13,13
31196206,469,13,12
159908214,13120,11,12
49079942,18973,13,10
836614304,67284,7,7
85952638,64536,13,13
835179440,66722,9,12
362941694,4365,11,11
50888911,3466,11,10
178651031,7110,12,11
216798537,2729,13,11
448101223,4868,10,9
323820893,57235,10,9
449492279,15685,11,10
449853761,17317,10,9
172785828,14354,10,8
144698967,21419,13,11
129662965,14071,9,12
299858132,12029,11,10
181911901,48,11,9
6789634,79,13,12
54154494,36,10,10
144515368,46550,10,10
