id,time,friends,followers
67610448,247809,9,10
516229364,11156,10,11
501525046,12065,8,6
62093553,24929,12,12
772342179,1162,6,9
132646093,114,11,12
772346303,6899,8,6
697064478,13622,8,6
172624135,25519,10,6
706343918,11476,8,10
604342549,442,10,8
82411376,88854,11,9
300773238,8779,12,12
772345870,251857,8,8
178672546,8189,10,7
162781684,25764,8,4
772338015,272891,7,4
773164600,36786,7,6
102959149,17381,12,10
7603995,44417,13,11
163188222,92198,9,8
45514507,283345,11,8
127825564,3923,10,14
163222047,91970,10,7
834148126,124195,5,2
163136349,12954,7,7
178960839,36778,10,9
655719289,23037,8,7
182032306,185,10,6
129277331,1707,10,10
192302424,5860,9,7
128023425,0,3,14
178572404,14441,8,7
91919071,6522,11,10
