id,time,friends,followers
39316651,13852,12,12
421553780,138266,9,6
29963275,52907,12,11
58369229,61895,11,9
833318872,14528,6,8
155863542,211,11,10
580892017,64710,7,6
812493550,18196,9,9
152735345,44687,12,12
215733908,12263,11,9
758012669,2390,8,8
67624619,22733,12,12
215753840,1799,11,9
298836052,293406,9,8
388361564,62635,8,8
30105081,6822,12,10
479724496,33528,8,7
210247204,2124,13,13
48579649,10952,8,5
12576899,632263,11,11
421496570,30615,7,5
789730426,314,7,4
361298664,2717,5,10
298831316,3390,9,10
834163987,5501,6,4
138810470,83443,13,13
601799823,15428,7,5
101696621,94381,13,13
224316664,70598,10,8
377380713,1516,8,9
834163887,237763,6,2
152449334,39191,10,3
155865035,33097,10,10
107476941,85528,16,16
490439683,63742,6,4
128600896,522404,10,12
601629761,0,6,12
15112805,216167,12,12
802181838,2648,7,4
27674746,207677,12,11
6147606,84743,12,12
152834420,300188,13,13
298839645,17,9,9
29543227,111071,12,12
60095099,86938,12,11
52578585,2675,11,10
252008677,29660,8,8
346291938,98298,7,3
106984563,87133,12,13
756505159,53,8,8
16674085,104225,14,14
758017587,23257,8,4
52613263,40377,11,10
299346439,86713,9,9
299082401,8992,9,8
834163900,208835,5,3
758012478,15770,6,4
210187022,31868,12,11
298832837,458564,8,10
152934868,513434,13,13
298838916,195299,6,4
421479546,7406,10,7
3377860,20277,8,9
