id,time,friends,followers
4494899,17648833,11,9
123284233,57070181,13,11
97137090,58207627,11,11
49059292,2908926,12,11
52107592,49392772,12,11
128617673,7897744,11,11
50855174,2727010,13,12
52457428,1784751,8,8
54408170,15066402,13,12
32455826,2689363,13,11
5680245,0,11,17
127474401,58161840,9,11
44913317,7916857,9,8
44231174,2796796,12,12
642177299,1779336,8,9
474979170,20697868,6,3
12118387,2881370,14,14
44979794,3742408,11,11
58139245,7934201,9,4
6992225,49392627,13,12
57476981,58161927,8,5
104899616,5603182,11,9
21851137,58161851,10,15
18411204,1843974,13,12
442472357,3145560,8,8
754790420,5607947,7,5
24639073,2728991,12,12
160819461,2417869,11,7
191870827,58164006,10,7
31410180,66668848,13,12
97116049,57071388,12,11
128776160,3441558,11,13
435270718,58161985,9,8
69342015,2693407,13,11
140115737,58162618,11,9
133617600,7960442,11,8
690048033,6308864,7,5
182994022,13687211,9,5
82528020,8782811,11,12
60110319,2914777,13,13
57595218,56320180,13,11
101225325,2497839,12,10
74421799,2863011,12,12
164977048,3475124,9,9
191888703,49396214,9,8
218307652,22844264,10,10
78282737,65375104,13,12
21204423,59046673,10,7
44351490,9104223,9,10
57158604,56739712,13,13
34786516,58163123,13,11
215169851,5788513,8,7
505232563,19533602,6,7
44791351,2037185,13,12
135371349,1786686,9,11
603513993,58174885,8,7
231262249,7904442,10,10
127386765,2881730,10,12
46487369,2915539,14,13
44016864,1831267,11,10
9120572,2971570,13,14
205683185,2974498,10,10
465670766,7536391,10,9
4994528,2719440,12,12
43905069,2290586,11,6
23166193,14686401,13,13
496498865,7900345,9,9
128573201,58163158,12,13
136817570,6632013,10,10
833965167,58163052,8,8
82136764,1935456,13,13
60306459,7908212,11,8
47848904,9104525,13,12
90527612,58161928,10,9
224658076,3175581,11,7
62140616,2039511,11,10
84293115,1768404,14,14
38012579,22844342,12,12
508905432,2692434,9,9
79672645,2701113,12,11
836614650,3990846,8,10
82811522,2881615,15,15
34245908,1711262,11,10
129790503,2771926,11,10
33256062,3743289,11,11
48478957,2978137,13,10
20602005,5106859,11,8
