id,time,friends,followers
133935985,604657,8,9
23374361,644047,12,12
449091343,653796,8,8
190028751,537820,9,10
152581269,414698,9,9
812046670,422694,7,6
40376515,502063,10,8
450653335,540718,10,11
796171986,230259,11,11
619751386,0,7,11
34858840,574976,10,12
793566754,588980,9,9
836610321,511458,8,7
454811770,613976,9,8
834264220,580704,1,5
152937185,584629,11,12
19600462,81070,13,12
516927166,526175,9,11
172765989,646084,10,8
151773782,590663,10,11
152500756,478282,11,11
386454592,458631,4,1
57648585,474119,14,14
836610457,471727,5,6
138599077,591322,10,10
701217683,492043,8,8
317334238,471715,10,10
31343115,440221,12,10
179338736,642171,8,8
26095321,344381,12,12
766371685,543,8,8
131789762,413307,8,10
165665246,515390,9,9
20337880,370640,13,13
37409299,583184,12,11
461489206,492293,11,10
506430253,649725,7,7
718843935,501196,5,2
215226739,600231,11,7
152659092,346283,13,12
57647773,294873,14,14
39612573,523359,13,14
