id,time,friends,followers
32367793,570,12,15
535559878,5969,8,7
199970841,158,9,6
60451706,2361,10,8
132177777,9112,8,8
57649781,5805,13,13
683823750,1851,8,6
142729915,2084,12,13
44498073,70282,10,8
71255990,305,11,16
92198538,5534,12,13
263533251,193,9,8
312267974,0,8,13
128690106,374,12,13
374504582,576,7,5
60695658,787,14,14
52235247,859,8,6
96469042,103,12,11
119179157,671,8,7
836611928,481,2,10
225306312,77991,10,7
57404112,2144,13,12
127366188,178,11,16
96753867,1950,8,7
127318506,400,12,19
57194224,926,13,9
248285943,1978,12,9
25251319,594,10,10
6877911,45,14,14
686616391,91,6,6
129105542,2222,8,11
122752429,4856,9,6
33303477,455,13,10
57358863,201,12,11
439240545,20307,8,10
48309593,441,10,7
37143584,669,12,12
129209025,84228,10,13
442179755,36,8,6
