id,time,friends,followers
148412097,783013,9,6
33171825,9403,13,12
434093955,7101,10,8
833409988,69582,8,8
152924430,211709,10,7
83255129,11893,9,10
152713317,70409,12,12
127482673,61124,10,9
700619290,107358,11,11
128816943,113,11,11
532787129,30315,9,9
215757790,0,12,15
54317690,22748,12,11
152545808,73324,9,11
7311403,239226,12,10
152726310,192397,10,8
212596797,57967,11,11
52577515,64863,10,8
67812752,64587,13,12
421465113,62461,6,3
299341959,127,10,10
218100124,9913,10,7
152474791,330817,7,7
152677870,638,11,11
61296472,911029,12,13
833318569,12443,4,5
81560885,1395797,9,7
58169774,58048,8,10
163543991,57697,10,11
53289650,100156,9,6
19936180,85952,12,12
58431863,104797,13,13
27992331,3942,12,12
218106210,64965,10,9
