id,time,friends,followers
833313781,17290,7,7
775051804,6419,5,3
836610340,29672,5,8
836610371,11376,4,8
833313798,53466,10,10
144537739,6813,14,14
356043971,38066,8,6
834245198,16963,4,6
833414258,15455,7,8
135727388,13696,10,9
68105954,3502,8,5
364511742,10356,11,11
28116693,7326,10,9
299106123,8038,9,8
161581899,18533,8,7
155567508,13548,9,9
57325791,54589,11,10
250733118,9154,9,8
528349128,8817,8,6
159882137,13834,12,12
11705156,13009,12,11
447942279,25996,8,5
834241926,5996,7,6
424834470,8114,9,8
105273846,17377,11,9
200013343,16642,8,8
741695056,23208,8,9
662438941,15385,8,5
20111887,9126,11,9
815654420,43066,9,9
311802043,11832,6,4
189571702,106087,10,10
132595866,7587,11,11
703341661,13791,10,9
835922416,15722,6,6
835820758,13451,6,4
836610448,267754,7,6
517457891,54184,8,6
225428453,14110,13,14
32925739,8939,10,8
183270207,0,9,8
350312369,8997,8,9
834477457,8013,8,8
578733080,2763,8,8
834622874,12675,6,6
1699543,10679,8,6
365467333,9058,10,11
49502085,6808,10,10
112133099,135502,8,9
775538219,10449,6,6
417914906,258716,10,10
736425791,18934,7,7
505387055,14083,7,5
16335301,10345,10,11
834214743,14074,5,5
181240397,18655,11,10
667418538,50327,9,9
45030082,1400,11,9
91555757,47774,10,11
303011031,5537,10,9
161093360,12818,11,11
541508237,56526,7,6
834018763,12924,7,8
836390982,57496,6,5
36115647,3368,9,7
741359700,52213,11,11
578733319,24605,8,8
579139408,14571,11,11
