id,time,friends,followers
127249713,22485,11,18
140310240,570,10,11
300404778,250981,11,9
663458450,25410,8,9
48779777,71218,9,7
9437916,77,13,11
74546650,822,10,13
45478256,490,11,9
73203625,255183,12,12
207536729,22650,11,8
10365490,16414,13,13
74966228,25534,12,10
56342780,8557,10,8
45458982,22543,11,8
11663853,299,15,17
220602771,0,7,12
65009518,84,11,15
73923107,66864,11,13
138615014,22508,10,10
54988215,1354,8,7
57492498,39489,12,9
102476487,22935,9,8
54356305,3313,10,11
741761707,23553,8,9
127751212,22763,9,12
33451686,324,14,15
26395600,83,12,13
12992323,1316,13,15
57486286,5290,11,9
136858803,23530,10,12
223535924,251267,10,12
