id,time,friends,followers
171084119,63283,12,12
89200459,81506,14,14
384601535,60458,8,8
384716610,67579,9,10
167384797,49534,12,11
833581118,89759,9,9
149168971,59162,9,9
217176140,54845,11,11
86054469,66588,9,10
151843697,49571,9,9
8291950,63066,10,11
156213945,64871,11,12
833597917,77169,9,10
234018534,52052,10,9
528213249,58027,8,8
307824099,264501,8,6
836613603,78719,9,11
212615357,291249,8,9
447931660,54027,8,8
29092476,56802,10,8
298811690,54769,10,10
217135229,53043,10,10
246563470,49394,13,13
689362232,49887,12,13
225416502,285514,11,12
114405386,49699,11,12
836614727,63824,7,5
2661287,122684,14,14
155774242,66870,13,12
666424489,270285,9,7
225796476,306209,11,10
364711533,52410,11,9
747340017,71655,7,8
31788982,68093,11,11
33511858,51840,11,11
207661630,61977,13,12
828977238,67962,10,10
298805678,108668,13,13
165379782,63911,10,11
134680971,54640,11,11
833864576,60123,7,9
80614690,80753,12,12
224311274,57326,9,9
155577956,50433,13,12
578774856,63744,10,11
109320589,51840,12,11
1276519,64076,12,11
579393684,64457,8,8
182695624,101830,9,8
505182382,50881,9,8
706918293,291074,10,10
8006095,53899,11,10
302992660,58093,10,10
775094959,145625,9,10
547269130,65572,13,12
836009682,65653,9,8
54524705,57372,12,10
24208339,62741,12,13
448599248,73225,10,10
128172427,0,12,20
833390523,276688,8,8
299131893,65207,8,3
15491715,65056,12,11
445742184,54385,10,10
289186759,56799,10,11
75152925,83518,10,10
30630524,60081,12,10
99139525,56444,10,11
298806366,55348,11,11
836614491,68301,6,9
235232641,50771,10,10
155694783,289196,11,11
125910416,55097,12,8
5677353,68539,12,10
251957651,67303,10,9
314214177,62026,11,11
163984049,58416,9,8
159838285,53920,13,13
95024400,51852,8,12
794879375,55023,10,11
307848166,53690,9,5
667129630,58074,8,8
484778826,52543,11,12
155632324,57962,10,11
413164642,54689,13,13
173363460,52293,11,9
159796548,50934,11,11
144702627,60011,12,11
308100159,55062,9,7
140851120,54365,6,9
77847395,343984,13,10
106830265,52643,11,10
50626282,50941,12,12
120809412,59438,10,11
123482910,59144,10,11
