id,time,friends,followers
722731584,77937,10,9
57648394,78772,12,12
57656987,92468,14,14
130228386,78015,10,12
57652266,8012,16,16
47689681,25829,14,14
69816416,6435,10,9
152933107,19297,13,13
154861513,78141,13,12
152931535,78750,12,12
133602022,45024,13,13
25599670,85063,13,13
64503382,6478,14,14
98027848,93418,10,11
29406659,84429,14,15
210223184,12070,11,11
58072384,118949,11,10
152955820,112279,14,14
14362316,30907,15,15
581817903,81644,10,11
27547055,13583,16,16
57652414,21517,14,13
298830392,85451,9,8
21763185,44408,16,17
30599386,24778,11,11
152678032,5820,13,12
30634478,81675,13,13
68881796,11990,16,16
152660427,89190,11,10
582295413,84949,9,10
57649050,92650,15,16
152955857,4953,13,12
152955935,77964,13,13
43997416,35517,15,15
155848896,271437,10,10
131196344,113928,12,11
23738788,77891,14,14
23719406,13683,13,11
505485410,78138,9,10
44871329,6688,13,13
298832433,22488,10,9
30393195,93235,15,15
149528563,115377,11,11
44600943,131448,11,9
152733302,80624,13,13
140306582,5468,12,11
216102264,80837,7,7
25647494,110922,13,14
6820922,112976,13,13
152692281,77999,8,7
57651449,77778,13,13
36774033,110791,16,17
58120974,32884,11,12
152595348,78357,12,12
152931729,118847,13,13
130412707,117195,12,12
152882100,83311,10,10
57769544,7363,12,11
58334257,118889,11,11
323524139,22971,12,12
93075788,93342,13,12
12091103,6219,14,14
152938457,84859,13,13
45034055,85536,13,12
152891320,114498,11,11
92112711,244377,14,14
582327770,132227,9,8
57644609,6569,14,14
57647356,26633,15,15
57648250,5558,15,15
155827447,6743,13,12
57645739,26758,13,13
152931192,166401,12,12
582551476,106567,7,6
152713079,56458,11,10
155840945,29114,12,11
127290887,0,13,18
268785618,8383,10,9
15541376,84727,13,12
277322270,79392,8,7
152858470,21039,14,14
85054213,77762,13,13
152929550,79350,13,12
152890682,78184,9,6
152603391,80940,12,11
3263723,80450,13,13
39454409,12124,15,15
152933190,80793,12,12
23640876,117459,13,13
581917190,81551,7,7
58279115,87287,12,10
22652699,79862,10,8
50871114,14743,13,10
152914345,7963,8,6
634346892,84939,12,12
31202244,13773,14,14
152566787,29793,13,13
