id,time,friends,followers
24253636,8239,13,13
58354867,239755,12,11
11158027,162,13,13
14794735,8210,13,13
152668917,4349,7,9
238994527,1010,11,10
30658510,8525,12,12
299990360,5389,7,5
357564176,8120,10,11
421587055,7252,10,7
85904386,9770,13,12
704641764,52064,8,6
57649447,828,13,13
81377665,52571,9,9
128093949,68553,8,7
130237486,1245,11,11
9023080,0,12,13
9380849,58021,12,11
421499586,8502,9,10
833319439,38953,7,9
421462329,144721,11,10
298857546,68199,8,8
152732883,2713,10,9
13139115,5441,12,12
285382232,21780,7,10
152919757,428,10,10
24645258,61,12,11
223829199,10108,9,8
152447825,96462,9,9
92755083,664,9,9
833962065,22872,3,3
97137345,377,10,12
124087500,7461,13,14
29890409,51987,11,13
58157612,660,9,9
16302718,18904,9,10
152499839,335405,9,8
81548257,145288,10,8
254993545,8690,11,10
152692454,526848,12,11
362983588,52570,10,10
