id,time,friends,followers
695853777,13937,12,11
518862033,3309,12,11
152904556,51090,14,13
152784957,4641,13,12
581744519,37214,9,9
152954609,1395,10,12
320675290,18607,11,10
221576603,15743,10,11
36774326,24037,12,12
92489388,28086,9,8
130377564,3586,10,12
57611202,3051,13,12
61241342,0,13,14
534769033,13102,10,9
152839652,21661,9,11
152564196,1642,10,10
187027875,2781,11,10
152574779,4702,8,6
72521747,20499,12,14
152601658,5056,13,12
57456658,18869,12,12
152446485,27813,10,9
501645710,3041,10,7
95518526,63172,12,13
535215810,26723,8,7
534750680,21593,10,9
152729058,4901,10,11
171819482,41025,10,11
147913532,11854,11,11
149371373,2787,10,9
319934687,7000,9,9
58106448,6307,12,12
58379187,1163,11,10
154929156,22592,10,9
534745638,3539,8,7
316242769,222,9,9
580978954,11718,8,8
230562605,3692,11,10
152432403,1277,9,10
175162513,62945,9,10
152913895,13113,10,10
57354908,686,10,10
229007836,31857,10,7
58261485,38377,8,9
58107663,20000,9,9
501373714,27693,10,10
449891149,22253,9,9
152578600,5150,10,9
47829008,25532,12,10
832622738,9221,11,10
60125789,3854,12,11
152876779,14609,11,10
152880354,7388,11,10
58335843,2074,10,9
152687249,329,8,8
58446537,62872,10,9
69813722,29030,10,9
35270180,16545,12,11
152851253,4804,8,8
812468272,16297,10,10
478984786,26441,8,6
806255160,3845,9,11
49044656,199531,11,11
161495226,20051,12,11
320509077,15230,9,9
152686644,284,12,12
58141884,20621,11,11
581420080,310,9,9
534767238,68628,9,10
501147879,2826,12,11
164041239,22474,9,8
8282839,7829,12,12
152659220,353,13,13
658757436,1939,9,8
10075640,20185,16,16
80716173,1380,9,11
516581010,16549,10,9
535292445,83675,9,7
152619393,5611,12,11
152885623,9730,0,10
152566538,2568,13,12
58431863,19520,13,13
58299130,7202,11,11
534762386,2628,8,6
298855864,24354,8,9
83466645,26447,11,12
167282760,62733,10,8
