id,time,friends,followers
58169508,2972,9,10
152543338,6473,9,9
152695351,3303,10,10
38964606,96026,15,15
152881151,15471,13,13
152619548,2761,13,13
152733616,5242,12,12
203857786,48793,7,7
152621069,55418,13,12
152924783,3344,12,12
152919391,6073,12,10
152941585,2912,8,7
57651292,3114,14,14
581065968,7196,8,8
152930975,8457,9,8
152595147,2206,12,10
152784655,4282,10,10
65428177,2464,9,10
152723650,11455,9,9
152702953,19724,13,12
58024067,5859,13,13
57483895,29633,12,11
44758326,1775,12,11
58116578,1765,11,10
152818992,3941,9,8
152930953,3368,9,9
152602527,17168,9,10
152883119,9550,10,10
58368592,10701,12,12
24475488,3467,14,14
152821252,6857,13,13
152729614,19593,13,12
152927936,10557,10,9
58155351,9767,10,9
152940804,22387,11,11
4555946,37130,12,12
834130439,6082,6,5
152893182,21385,7,10
210187351,4257,13,13
152820892,4909,11,11
152678862,18519,13,12
152850209,207340,11,10
152564783,4012,8,7
633950990,2268,10,9
152603543,5067,8,7
52584625,2878,14,14
58343736,7217,11,9
210221215,23911,13,13
152929934,32916,11,10
152891500,3594,8,8
152799473,5731,10,8
152687814,6189,11,9
152723409,12884,9,9
581712521,17972,9,8
57609645,6921,10,10
152850395,1859,9,8
152681156,3631,11,11
712461406,12894,9,9
137564517,62752,10,10
152898613,2015,12,12
152797903,8635,8,10
152714763,9355,9,7
152713999,69674,13,12
634128103,5805,10,9
58104347,69447,13,13
152937770,12413,10,10
152849408,4688,10,10
9099624,12056,12,11
152567764,1808,10,8
152137894,1746,10,8
58352554,4443,8,10
32145609,3753,13,12
152785088,6948,10,8
152725307,8339,13,12
580903250,80705,8,7
17089888,1836,14,14
19972936,0,15,18
103060226,1928,10,10
68568622,64194,15,15
72472963,47576,8,7
152932284,51119,13,12
9418493,49952,14,14
152797337,184568,13,13
152929752,58859,12,11
152855803,1896,10,10
152513385,2521,9,7
152702906,3401,10,9
152734913,9459,14,14
298832837,1556,8,10
152816272,58562,11,11
152681124,8719,6,6
57988369,51408,7,7
10889786,17685,13,14
152782841,10161,8,8
152670434,12110,8,10
581162034,52522,8,5
152912110,5488,12,11
