id,time,friends,followers
152912902,37461,13,12
298835281,40308,7,6
581329323,45612,8,7
349573815,45226,8,8
24908556,85399,14,14
57652062,47081,14,14
20760020,46465,13,13
101697675,39020,13,13
549049098,52546,8,8
152788001,85525,10,10
28630400,0,16,19
81912342,46579,13,13
85052623,47719,13,14
812497601,42980,8,9
155838989,50247,11,9
132686372,63334,9,11
152938917,90481,9,10
32074373,96843,10,8
17769567,77393,13,12
526572152,61228,10,10
833337007,77949,3,8
152892735,40783,14,14
582725910,38825,9,9
16739618,55989,13,13
581955552,41823,10,9
152703066,61128,9,7
601757221,39022,9,9
118074270,50182,10,10
218642909,48906,9,9
27510213,40294,12,12
152473822,43188,10,9
132650140,46958,14,14
216087807,51201,7,8
155832671,54852,9,9
581214934,45266,9,9
581022408,52605,12,11
34840314,40049,15,15
10196944,39870,14,14
152581475,38455,10,9
298834760,48546,10,10
50625147,37423,11,10
152564439,78496,9,7
152732229,54974,11,11
145232941,40705,8,8
581133672,60960,11,11
99951108,44124,13,13
57598227,37527,11,11
152734138,41157,10,10
65384480,61580,15,14
210187439,49174,10,11
152595775,88596,12,12
155819213,51792,10,7
40300784,47478,14,14
581040165,97227,7,6
152921648,42385,10,10
101639963,426376,12,11
582121456,56631,8,9
164861562,153184,11,11
298838529,56394,8,7
152898592,63957,9,8
40477835,41082,13,12
152692866,49992,8,5
152228271,40983,9,7
210239013,43100,12,12
9753633,306670,13,13
152929622,54824,7,8
833698814,66774,5,4
558885694,39015,11,11
13043136,41973,9,8
38369045,61827,13,12
152919272,45153,12,11
96871484,77323,13,12
581866836,40460,9,9
298862597,47082,8,10
17847055,57209,9,10
101699317,38205,12,12
210191146,48995,13,13
139708645,71479,11,9
51593054,56273,9,8
223861432,37882,9,8
18776642,92504,12,12
152906082,42537,9,9
536232990,39713,10,10
133754544,41043,13,14
74871249,55957,14,14
581788699,68814,10,9
128093990,37523,11,10
540495619,43468,8,9
482670620,64876,9,9
582450646,38030,9,9
99008301,39138,15,15
152820773,52367,10,8
