id,time,friends,followers
39819870,5909,11,9
128378339,3476,10,12
710818615,1223,6,7
28770596,11693,12,12
55243769,12862,10,10
54890382,1524,13,11
10182050,52426,8,8
32289461,53072,14,15
166873063,12592,10,8
199954480,90767,9,4
29033177,4143,11,11
14059389,130,11,10
316269858,151,9,7
485284306,373,7,6
263875951,6703,10,8
30152175,1703,11,10
207851557,37061,9,6
362984730,37660,6,5
200029522,1559,12,11
136851880,2199,8,8
698753577,894,7,8
236790560,6738,12,10
58484380,11044,11,10
602015306,2338,10,8
28293193,1600101,16,16
58126477,1794,12,10
362983286,3643,9,6
40484961,36984,11,10
32291467,53298,15,15
45059601,460,9,6
15724983,6563,11,7
200054433,22951,8,7
129337087,1410,7,8
45185530,22522,10,9
162146113,27850,6,9
3367560,5028,13,13
200063978,273,10,9
434055057,3027,10,13
50035979,15882,11,7
58187210,3826,9,6
154809033,17583,10,6
836613178,127,5,6
132599824,12091,8,10
436161518,894,6,4
44888743,8913,8,5
155837596,83306,12,10
305911274,42858,8,5
154804192,4689,11,11
149538647,26749,11,10
25645856,347,14,15
60279290,0,10,16
17119028,738,13,11
120133868,1131,11,10
124576412,3682,8,5
362982481,53734,10,10
152694914,12647,10,7
836614611,72,6,4
57761289,140,11,10
457213368,1000,8,5
836614142,109535,5,3
836368506,1278,7,6
77387510,191,12,10
129121033,37378,9,9
72472477,11383,5,15
58011131,2304,12,12
2607116,127817,12,11
