id,time,friends,followers
683297810,69202,11,11
829123934,73641,9,9
448827523,55057,8,8
346740941,74827,10,10
583088454,56029,11,13
492287068,72074,9,7
11494146,155544,11,9
448371378,65533,11,12
836613557,75039,10,10
50687529,77103,13,13
159769062,68587,15,19
155637526,69796,10,13
536376420,106828,11,10
742625624,72230,10,10
266104515,76125,11,11
1619416,61697,13,11
307788210,48247,10,10
745988270,57829,10,11
836613112,61349,8,5
365296232,104483,9,9
182355476,123733,9,10
741693573,52456,9,9
113064320,46098,9,10
116366942,46083,7,9
133368086,79824,8,9
182718333,112688,13,13
383863143,160569,11,11
307839561,46564,11,11
32677750,161038,12,12
303265757,53256,10,9
307551649,71819,13,13
159890324,106292,10,11
231137152,73835,11,9
130980216,77823,11,11
213113466,82197,9,8
111594863,53370,10,9
322772047,124370,10,10
181925595,46318,10,9
579125531,76966,11,11
346857425,84684,10,10
29704626,73819,8,5
3940502,66938,13,11
203288582,65614,12,11
112990074,72075,12,11
39231943,52051,8,8
51782234,92916,10,9
258846521,84880,11,11
516167944,62581,11,11
7519418,79186,10,9
674429639,77868,7,7
132552363,56007,9,10
267069955,114460,9,7
233557059,121948,11,11
289183131,0,12,18
836612683,435865,8,6
108229852,164372,11,9
165377297,64472,10,11
178741772,85578,12,11
71501027,47114,12,12
22459552,129033,12,12
667408884,45880,9,8
269142561,273422,9,9
260513273,57575,10,10
225424888,50736,13,14
21233329,165304,13,12
76771602,81230,9,10
833568155,90727,10,9
367758062,47589,10,9
383432011,47108,11,11
364745298,76431,10,9
836612721,127026,5,5
678278429,47418,10,10
450737404,48721,10,9
230926196,70366,12,10
365777565,78804,10,11
447953820,86161,9,5
50598371,75562,9,10
741702155,81946,8,10
121783266,68899,12,11
364790880,69589,12,13
30340609,59570,12,11
836612430,59143,3,3
380163032,49081,14,14
459562510,85403,11,9
38876401,61791,10,9
536007009,70069,9,8
149725183,1544024,13,13
85170489,68619,12,12
54477687,167275,14,14
139961102,84638,9,8
7989944,81641,12,11
60118813,345053,13,13
462048465,46631,10,10
135716809,45360,11,12
776498073,71569,5,7
