id,time,friends,followers
130035048,174805,9,9
133744312,195838,8,8
499246345,167332,7,7
9130342,184274,11,12
46919614,403630,10,9
77604270,505435,11,12
673825593,162050,10,8
58039961,192569,12,11
130151704,173064,11,9
82263059,174053,11,11
155885866,426494,9,9
140130906,391897,12,10
118039112,180496,9,8
57424244,170035,10,8
115306115,172934,10,10
386853107,942657,9,8
145745270,165466,7,10
57436669,172997,9,7
747567744,302119,0,7
48751864,197838,10,10
657346290,238914,9,4
579084750,174935,9,8
144762718,210012,8,7
231285634,203645,4,6
91175240,514130,12,12
442196295,172974,11,11
836610858,9592181,6,5
49263281,167957,8,5
183092169,166647,7,6
218452897,163094,10,6
25486497,173550,12,10
61619902,360072,13,10
160317210,340855,10,9
36221320,203007,10,9
129794692,175207,9,10
130796634,302223,10,10
552565967,265246,7,2
15997616,184423,8,7
46483252,342011,10,12
22843481,357340,13,14
118793638,358568,9,10
110527096,394145,11,11
434098329,393582,7,5
21521187,354752,11,10
166819488,184747,9,9
13954892,207244,10,8
673856892,277070,7,6
133384151,3550447,8,5
120097194,505693,11,10
285384856,366022,9,10
44987486,209589,7,6
366422761,201143,9,6
43717034,286610,11,8
103291984,172882,9,7
54681436,348313,13,12
38872297,272510,14,14
39592630,168692,14,13
23537563,628850,13,13
535383796,201882,8,9
155327589,341009,11,10
137932423,199614,11,7
12341863,185297,14,14
178404267,495810,11,8
48703501,422617,10,9
130131330,508826,9,11
79830868,1281061,11,11
421461461,197985,8,6
349569353,182023,11,11
74457105,335940,12,8
8348542,238008,13,11
199712650,279928,5,1
127820969,566478,11,8
20986826,481855,10,11
219303221,270127,12,8
129562988,249347,10,7
631497677,227434,8,9
113688678,177917,10,8
556235170,323536,7,6
114638456,173836,9,9
836611088,6756724,0,1
74445589,714282,11,10
77443336,172783,13,16
255835697,178938,10,11
179752955,258605,11,11
8498127,170907,13,15
17243858,0,13,14
30987996,211156,14,14
231510633,198227,8,8
89855437,197574,7,6
