id,time,friends,followers
268321662,4230,11,9
45163630,0,14,14
152481013,323,14,14
601627814,34126,10,10
16571913,880,11,10
56970728,304,13,12
44843235,8476,11,11
694524638,6554,11,11
9116942,27,12,10
5330402,134,12,11
58295126,14765,10,9
58292255,4633,12,12
410228177,2232,9,11
58155687,2495,13,12
58006459,12276,10,9
45218816,554,12,12
298859026,8904,8,10
58135706,387,11,10
677202951,5263,9,9
677194216,62348,8,8
831705748,2241,9,9
15215356,7673,14,14
299379144,11615,11,10
421492806,40700,9,8
299541364,30646,10,9
15825813,187,13,14
45161968,19764,12,12
58177054,15654,11,10
205888219,7131,8,10
298866053,8173,9,9
58360825,6278,9,10
210187372,5900,11,11
57606465,12775,11,10
677179984,2352,9,11
831704961,21841,10,10
15585276,1674,12,12
52574030,45755,10,10
639404816,85395,10,10
