id,time,friends,followers
44566213,13396,13,12
581186211,13514,10,10
152912782,40313,12,12
52583175,43907,11,11
57848941,13265,16,16
152619251,13295,13,12
298857818,16931,11,10
105157492,14827,15,15
210185573,636,13,13
210238380,19801,13,13
560317803,20675,11,10
36216431,905,12,12
129642528,13482,15,15
21428347,583,13,13
58149224,13782,13,12
152714374,756,11,10
57373711,23292,10,11
17193935,141,12,11
833344155,126142,8,8
152660611,2207184,12,12
152545857,15205,13,12
152899140,229,13,13
57646483,0,15,15
57647942,16774,16,16
129985323,13327,12,12
152724605,155,12,11
57651461,14259,11,11
152955817,20068,12,11
32247801,13736,13,13
152577891,25105,13,12
93826244,13408,14,14
758019025,41058,10,9
190497731,14272,11,10
