id,time,friends,followers
152928000,6370,8,8
47833888,43062,12,10
80716198,133069,14,14
152577892,38493,13,13
57583888,2140,12,11
152930330,15391,13,13
44972236,99735,10,9
44750375,12963,14,14
152926378,1892739,8,8
152621022,6816,13,13
152905265,51347,8,8
152725483,4090,11,10
152924341,5150,12,11
152920117,42827,12,12
152688668,9881,0,9
9116942,4178,12,10
152505895,72585,9,9
28468452,144910,13,12
4192969,7629,13,11
528286899,40691,9,8
152954086,15637,14,14
152924218,36310,12,12
104267464,98979,10,11
50897041,60673,13,13
152628621,89166,9,7
152432290,38645,11,11
152911858,6861,12,12
152694906,12375,8,4
36650312,4848,12,13
15940475,6171,15,15
129107633,75816,12,12
152927656,30061,12,12
152927786,76530,10,10
56936268,6261,11,10
152931791,59947,14,14
92377959,145348,11,11
152957425,12712,12,12
152911990,7380,11,12
152519967,2805,9,7
178148963,61229,7,6
57647423,6037,14,14
152817084,28415,8,8
530309557,7581,9,10
25494799,138964,13,11
152913465,36158,13,13
152519821,22934,8,8
152481262,40805,9,9
298852243,133804,10,10
122452012,6887,9,13
152817647,51511,13,13
152669112,15348,6,7
298830824,12817,15,14
58355469,49188,11,9
581907494,141826,11,11
152620388,41944,9,7
152801616,2452,9,7
52579708,133311,11,11
218483298,56337,8,7
58031162,7166,10,12
65396744,53444,12,11
152565206,5458,13,13
152733070,6321,13,13
152934159,48221,12,11
6800865,6059,11,11
55815413,133234,11,10
58334182,40660,10,13
564381170,15291,9,8
152818414,6487,14,14
32122102,44857,15,15
152533371,2336,9,9
58150761,44026,11,10
152890813,65396,10,9
152677203,65683,11,11
79437492,16462,13,13
145456263,2502278,12,12
152620898,36330,0,10
152435505,0,8,6
634020936,54357,12,11
57647862,39782,14,14
