id,time,friends,followers
152788023,1589239,12,11
58272458,1633531,8,4
210192030,1755194,12,11
58051831,1588013,9,8
115205886,1590738,9,9
601666007,1594853,7,7
33521591,1586069,6,9
58063772,1635289,13,11
90195338,1910410,12,12
152524617,1589811,10,10
129664172,1609220,8,11
499944678,2032559,8,10
152937379,1666430,12,12
520486628,1626171,12,12
581069380,1586772,6,7
45406411,9670805,11,8
67858630,1616510,13,13
152938798,1617630,10,9
152788254,1584848,11,10
58075523,1587786,6,5
152514813,1595131,10,7
131782315,1591495,10,9
609599427,1596081,12,12
298835507,5792154,9,8
58062929,1657359,8,4
152578771,1589132,12,11
58330282,1637176,8,3
32202800,1599140,13,12
169028806,1598591,12,12
58019017,1590779,9,7
138947976,1595266,10,10
152565072,1640686,13,13
351145672,1601912,8,5
152702636,1632149,11,11
501474919,1607691,9,7
129042795,1641349,10,8
152602256,1646758,11,11
58372503,1640484,10,10
57598220,1688193,13,13
175156367,1664003,15,15
58248907,1689247,10,11
57579671,1633657,13,12
17244979,0,13,18
89451158,8324215,12,10
80670233,1816170,13,11
9379965,1594912,11,9
152487048,1602956,9,6
58019803,1636237,10,7
28661063,1685383,13,13
79847090,1632437,10,11
836614036,1596106,5,2
581215152,1707964,8,9
152723923,1681433,10,9
272263608,1635304,8,7
834020551,2029519,3,8
582049648,1602391,10,7
152851411,1666741,13,13
154857824,1640810,13,13
534756998,3084184,12,12
459140991,1835599,9,8
132923534,1596756,9,9
33860359,1630215,13,13
58284304,9192793,10,8
551982810,1605612,8,7
58011837,1597717,10,7
28643322,7540809,13,12
152940818,2847914,12,11
307713645,1618890,11,8
559112266,1626996,8,6
548554271,1755926,11,11
833966671,1586364,4,5
581216400,1601097,7,7
109258033,1634637,14,14
160243538,1899964,12,11
130569187,1722143,9,9
634526153,1603444,8,6
243521303,1591737,9,8
582255391,3756130,7,4
58489650,1652195,10,8
152855199,2625840,8,5
681080744,1592382,7,7
8935756,1594670,11,11
34772047,1820413,12,11
152857170,1638834,10,10
155849883,1593149,12,11
47988719,1638373,9,6
48682979,1787262,13,9
78589431,1593943,12,10
47442268,1633956,12,9
