id,time,friends,followers
11716854,2068,9,9
298802602,9912,10,11
637926647,9295,11,11
49075935,2495,13,14
217176140,5835,11,11
298807038,288,11,11
203407762,55,12,12
216073850,12474,10,10
298805556,229,12,12
298806060,11046,11,12
578754293,2653,9,10
365991789,4238,12,10
18636246,0,13,16
190174584,3628,12,14
20506501,5050,12,11
289186185,1482,12,11
128652496,13095,12,16
289168728,4184,11,10
630566056,2560,11,11
161093662,504,14,14
563335405,2967,7,6
86287570,35473,11,11
364718090,9919,11,10
4488966,7008,13,12
579304432,73095,10,10
22606284,1622,10,10
4958574,9415,14,14
455873920,24624,10,10
127985263,13239,12,14
192722403,22974,9,9
48643556,582,12,10
448234960,9352,11,10
159881969,228,13,13
217197856,9833,12,12
663459853,1709,10,10
21060252,23331,14,14
298805475,1873,11,10
