id,time,friends,followers
833813656,103377,5,7
277407120,63898,9,8
363403356,79329,9,10
209981122,63795,12,12
43243985,606605,9,7
299585197,49077,11,11
694774706,56666,10,10
833319148,49093,2,9
199985705,54566,10,7
114984848,86963,11,10
833813657,151314,5,5
823382850,48499,8,8
834094565,50209,3,6
833374133,64257,10,9
830887260,60558,6,6
833967426,169996,7,9
103553399,87757,10,8
128098337,76000,2,7
833371782,48084,4,6
834061075,767683,7,7
52682444,59283,8,6
452372264,511945,8,5
241346097,49628,8,6
834080783,69272,5,5
167688825,61614,8,4
60320565,61478,11,10
834062312,56744,5,5
144757435,76505,10,8
134653524,78569,8,8
8824893,65754,4,9
834100855,596899,2,4
301338049,53542,9,9
111459040,243870,11,10
814168622,124904,3,7
298849795,48338,12,11
834108938,102487,4,7
217155124,119882,8,7
177131774,643121,7,7
834089857,764639,6,6
833374550,88719,3,5
497753919,58450,5,4
90540249,77143,5,10
12611693,60696,13,10
377309209,59738,8,7
510756480,72129,7,8
497994145,51282,10,9
834064483,70191,4,3
521869428,60692,13,13
834069536,70545,8,6
113101881,78065,11,10
94391543,129364,9,10
700924049,102328,11,9
217225845,165524,7,7
833813660,204110,4,3
397759450,216321,8,6
133192191,61893,8,9
510446760,78487,7,8
834062562,128013,5,3
833861529,216649,6,9
363402352,53886,13,13
16804292,78733,8,7
52142570,482321,11,9
359405618,526233,11,9
219801399,54345,9,6
82612171,712345,9,6
521869609,67337,10,10
211543827,107538,13,12
123136734,60887,10,9
100608403,75110,12,11
177084190,52535,8,7
177112333,56977,10,8
421462445,74136,10,9
445536519,52860,7,7
833398193,228375,5,7
509632541,47596,7,5
833319096,255672,9,8
211523967,70360,10,8
711993591,78519,8,8
834092334,149610,5,4
476585597,56784,10,11
834061073,167946,6,3
547215516,79582,7,7
80818507,605605,10,9
62212676,49299,9,9
60324110,64415,9,7
426983930,50925,7,4
244328278,66183,10,8
127503182,0,0,19
694739509,66381,11,11
130372006,152555,5,7
363842082,49644,7,6
582939916,48435,5,6
541059434,75769,9,8
