id,time,friends,followers
308236396,95370,8,7
369991314,64816,12,11
545571366,91838,9,7
383353599,60610,9,9
670981494,93344,11,11
452677448,49843,9,8
50730422,50206,12,9
674371289,459312,7,3
109792728,56803,13,13
674407465,102078,7,3
307017957,69443,11,11
741365678,69022,8,7
260508573,106300,11,10
833683254,58805,10,10
38441156,94611,10,8
458834212,150293,7,2
302570401,51276,9,5
836612526,322751,6,6
50827161,49455,7,7
745804078,69483,7,5
144554558,52398,14,14
454645891,51463,12,11
182346028,55223,12,12
739300,63894,11,11
836612080,84898,8,6
447938938,89650,10,8
156207523,71701,9,10
668859301,1086028,7,4
113062313,0,14,21
674422339,52197,7,5
236955089,55947,9,9
216071518,60185,10,10
674352583,96270,6,1
233820328,101169,6,6
59497168,49135,14,14
674323544,139871,6,5
250825574,54540,11,11
199936233,50060,11,9
453810214,85917,7,6
67733140,87714,11,11
252041251,56829,11,11
449991904,52730,10,10
298809021,56986,13,13
741688826,1264432,11,10
144698229,53947,13,13
745804081,212955,7,4
836613900,48097,10,10
835978727,118764,7,5
630226296,893982,7,6
699330517,83298,8,4
836612299,304009,6,6
155791405,61697,12,11
52039527,98742,11,7
450940178,51390,12,12
99169631,52377,13,11
234081636,60688,7,3
833515234,89532,10,10
450805680,60091,10,10
132599882,123226,8,8
30311513,594334,13,13
138541808,49148,10,10
12313986,93245,9,11
10518245,83305,12,11
51846864,65419,10,5
578733685,89814,8,5
578834818,56503,6,5
36530188,56986,11,11
674387578,47584,8,6
330139521,69964,10,8
199895187,52914,9,6
135691004,55516,13,13
65466032,50859,10,10
297533394,92065,10,8
301049224,85069,11,9
9475758,52855,11,11
114408303,107602,12,12
273180558,55742,7,6
450245070,50937,11,12
674445521,88143,10,11
516960634,61004,8,6
13140580,203936,13,11
836613292,50201,5,4
836612216,54464,7,3
34912132,59095,11,10
303524880,84855,10,6
545577916,115751,11,7
578726815,91724,9,7
538057459,99213,7,6
364532018,51553,9,6
249391589,48745,10,10
413164642,48000,13,13
298804529,77343,11,11
382922199,49079,7,2
14240339,61723,11,9
835905171,82115,7,4
114400485,83899,10,8
35838501,56173,11,11
520398984,108843,11,11
135716809,49331,11,12
746027541,69353,10,10
