id,time,friends,followers
210995308,38809,15,15
220334565,4306,0,12
164824775,7225,13,13
635515146,758,11,11
711982274,44528,6,8
753395385,3099,6,6
683207636,4303,10,13
643934915,47537,13,13
361523935,513,10,10
81814849,70801,11,10
261839311,4563,0,9
201542627,2268,12,10
447940319,4198,16,16
658066129,15332,9,8
84493724,83235,11,11
528698479,186,14,14
183438298,34727,12,11
235645872,15470,8,6
210984384,74644,11,10
746471838,11039,9,9
60321257,28603,10,9
182048761,21358,11,8
227399085,9608,13,14
26724081,7826,15,16
685798646,5437,10,10
163833966,56207,13,12
30267680,21387,13,14
75145723,2012,12,12
229756736,49,12,10
547417170,35814,5,8
365776336,1305,11,10
455195453,4901,11,12
384394451,269786,9,8
262786885,20573,11,13
261280044,8209,11,10
528268045,8218,11,11
365799112,0,14,14
827589112,4022,10,10
835249516,63250,10,11
13526036,75056,11,11
645220905,7932,10,11
128134418,14106,11,11
750045377,14232,11,11
299212095,12940,8,7
