id,time,friends,followers
543321,65230,10,9
398507999,1099523,8,5
163918192,49387,9,9
421541205,19633,9,10
679480353,45682,6,11
6351017,9356,14,14
216415183,14422,9,7
152603409,3964,9,10
152602361,114162,6,8
142431091,181648,10,8
3917641,54318,9,6
834291633,94264,4,2
33440239,65228,14,14
299084372,29768,8,8
732040771,130214,12,12
601881355,287956,10,12
9023080,44915,12,13
58419646,101205,13,12
728511737,2407,7,3
834116830,57560,6,3
131680370,13042,10,11
21047325,3298232,11,14
97015082,30863,11,11
401160190,7844,11,10
44363822,8497,11,9
383606670,32527,8,7
13139115,61628,12,12
322192696,40546,8,8
58343586,58036,9,7
522435690,20507,9,9
11944762,103894,10,11
102632060,11936,8,7
29371397,144164,12,11
75362381,3272,11,9
97137345,104844,10,12
92379248,73657,12,10
34190360,5031,13,12
152621548,94765,11,9
178083575,62688,7,6
834157431,37194,10,10
794658096,514771,7,8
152930718,16270,10,10
676252094,232702,6,7
254993545,78871,11,10
75191505,65137,13,13
218099541,2550,8,7
152576045,0,11,13
757081616,91150,5,5
