id,time,friends,followers
45819823,56225,13,12
373093409,76981,9,8
688221493,54002,8,6
812489393,176692,6,2
225463862,63349,12,12
57356782,55057,10,8
152577718,60521,6,5
421485835,47733,8,7
508893861,49067,9,9
57647265,72157,14,14
18105057,52309,10,8
33683573,78219,14,14
14248729,68694,13,12
5492689,36711,13,11
71711507,59359,12,12
55639811,49781,9,5
152735524,73983,9,11
548764205,50013,9,8
806262779,44903,9,7
149545979,47340,9,8
86483523,40819,13,10
224322717,75660,9,9
758013574,45969,12,12
302030257,35998,9,8
215747976,53890,9,12
21525213,60487,11,8
132582052,47543,10,12
417733989,77420,9,6
833533265,119847,6,2
713902021,84143,10,10
32769592,97821,11,10
52038891,54638,10,7
55245851,62510,11,9
152661991,75244,12,12
58272928,67037,9,7
58089618,0,11,13
701095823,62656,8,6
149550914,70068,9,7
152603975,81355,13,12
7073220,63921,12,10
660457725,41131,8,4
14757286,76955,9,6
107496206,93545,14,14
152933383,77726,13,13
3651689,70496,13,12
421496395,100779,9,7
34369987,59416,12,12
152682141,73671,13,12
295355134,50753,8,8
20896439,37082,11,9
421466321,109343,11,9
581606378,69694,9,8
2264373,44320,11,12
26263038,55860,13,11
162741569,83182,9,7
380118161,60460,9,9
25373951,46840,12,11
61296472,62515,12,13
89354903,47894,10,9
52450086,216303,12,12
29419925,62499,8,7
48812295,53335,12,10
421496219,50604,6,6
152734410,337422,11,10
69102756,50956,11,10
74553133,78564,9,10
276932000,42617,9,9
15612553,49864,11,10
30315275,91416,10,7
357626482,68396,7,5
486497858,41364,6,5
293465494,79164,9,7
120719922,39020,7,7
17016633,49680,16,16
477837441,113127,8,7
72473463,68144,10,11
424069707,77106,7,5
581654779,77153,8,7
833334146,39780,7,6
78285957,69945,12,8
65491694,77539,13,11
21850312,80803,11,10
60677634,44989,8,6
164718983,68708,10,10
4242392,74298,11,11
58149482,46017,14,14
