id,time,friends,followers
564523124,104997,8,7
155094741,93215,8,9
292810709,90654,8,8
505409699,89104,8,8
508838048,0,8,5
622719015,104056,7,9
107671470,85195,8,7
225261358,94890,9,7
173619972,119021,8,9
174221179,87553,7,6
21141967,116265,10,7
28356952,88542,9,7
17309933,105005,9,8
49292822,137482,6,6
76308112,106395,8,8
701609184,90581,7,5
218116339,105120,8,9
668007003,93220,9,4
52488598,103985,8,7
297697494,84587,8,8
74617680,103558,10,9
98985705,92399,12,8
241419965,120389,9,7
144741358,95941,9,7
16764291,104621,9,7
679872737,111138,6,3
836611210,260644,7,7
216079275,82237,12,12
277034878,105763,9,7
52499229,123288,10,10
466072477,80919,7,6
166670700,81118,9,5
74689312,93604,12,11
