id,time,friends,followers
21079493,151,13,12
122641066,12417,11,15
301263894,13499,12,12
210265920,3723,13,13
359366757,1181,12,12
833499505,6965,8,10
65477297,1240,13,14
179715475,7009,11,11
39980206,0,16,16
30053109,23221,14,15
56642513,15730,13,10
32622581,1614,13,12
152691861,52380,11,11
48292261,19525,11,12
152730708,37478,8,7
284211240,6153,10,9
51626353,8928,13,11
84682597,35917,14,14
175151883,68083,12,11
57647644,36011,14,14
278964565,146238,10,9
774422304,13103,9,9
215760193,80459,10,9
330692059,1029,9,9
107496437,4692,13,13
