id,time,friends,followers
607005538,62596,4,8
152627872,5659,7,7
220885442,52708,8,8
152482101,17452,8,4
608824510,118658,9,8
152574919,11479,8,9
421479850,22927,7,7
758014514,16418,11,11
152816547,7390,9,11
35619114,81068,14,14
127759814,0,5,16
152927731,64374,10,9
152513687,71814,7,6
152929594,3256,12,11
35534542,33360,7,6
98568923,9314,8,8
657433075,42560,7,6
138566683,60932,10,6
834161845,62116,6,7
204794212,26793,9,8
833533259,1881672,8,6
95357277,27368,10,9
21111838,33119,11,11
35132407,34609,10,8
152482149,3871,6,8
601844187,162006,6,4
224316780,28915,8,3
152513647,41629,8,8
152732805,927130,9,7
152670524,37602,7,6
152631999,8231,9,6
152473553,657234,10,8
673190863,61913,8,7
152534719,4218,7,5
142875279,192019,12,10
643624997,30210,8,4
834161613,6054,4,1
194508206,6510,8,6
152928849,53389,10,9
32339366,16228,9,8
152896489,2958,9,8
152735463,17883,7,7
782788329,45117,7,7
834162017,168903,6,4
152576015,7908,8,7
152731403,37981,7,7
638102331,50448,12,13
812489848,250010,6,7
152810786,42122,8,6
812461796,336782,8,9
9752515,5079,7,6
152481262,725670,9,9
580897449,6038,5,5
152596401,30519,6,5
130271167,14300,8,10
152893013,5583,11,10
806266413,40988,7,8
224322464,11546,9,7
228955730,4258,6,3
57652159,25668,12,12
152565714,2620,10,9
26945239,45870,10,8
421468890,54479,9,9
111006882,40845,9,6
20896439,633139,11,9
732720238,44466,5,4
152714300,20666,7,5
152591659,27156,12,11
148192267,3660,10,7
300967627,24706,8,7
133394795,106083,8,6
65410085,643802,12,10
152573155,1069493,9,8
64769973,5912,9,9
586839084,140448,7,7
152435446,54274,6,4
224337906,79520,7,6
689428651,3312,5,8
192290103,8579,8,8
58995319,17947,13,10
27889425,3938,11,10
634020724,29168,7,6
192259500,1849017,8,6
55365010,43288,8,7
152692454,936872,12,11
210186906,35329,11,10
541779667,32988,10,9
152680999,13500,9,9
152885623,5194,0,10
763344158,4563,5,7
152446587,25370,7,7
604136023,142661,7,5
278647904,3552,8,7
