id,time,friends,followers
57070223,41191,10,9
37327420,0,10,22
612985549,136350,8,6
747086677,40931,7,4
402185038,81398,10,9
666017532,44449,6,5
793312549,86077,6,5
57067857,42981,9,9
500987108,41342,8,8
401836040,200738,9,8
320241200,11514,10,7
12176933,156,14,14
622867766,43021,4,6
820858146,40911,7,4
695803034,40875,9,8
836614404,45479,4,0
828490482,41754,10,10
747192562,60446,8,7
57069047,137613,10,10
288253873,341,10,8
57067872,40697,11,11
97271708,2,12,11
747092186,83078,3,4
301957774,42528,11,11
86235649,117,14,15
299175273,190,10,8
52608611,66716,8,7
20993325,95,10,12
52542847,2539,8,6
54636854,41963,11,11
57069644,48647,14,14
424323909,46812,8,9
500936717,72758,9,9
