id,time,friends,followers
57647482,245434,14,14
581508230,1772463,8,6
101697956,343085,9,8
67521590,513807,11,11
62310179,646380,13,13
179609849,472785,9,6
101700200,263482,10,10
341866870,340885,10,8
101695471,0,13,21
581705385,1512960,9,8
536148327,293240,7,3
580883283,260786,7,4
35012851,405741,12,11
582055578,345268,8,3
582569581,374595,12,11
84114736,354934,13,12
30001789,499092,10,7
152430925,767271,11,10
152726119,604464,13,12
110803567,748245,9,7
530540896,9904069,9,8
490694397,2207269,9,7
581682388,342682,9,7
581528238,350747,7,7
26848980,246001,13,13
32202800,602925,13,12
582383995,247226,6,7
581155961,2433277,10,9
581125271,301763,11,10
581655353,275982,7,4
559107215,265621,9,7
57649568,297554,13,13
534856719,365004,6,4
11357682,257647,13,13
582587576,668431,7,7
580975506,302293,7,4
675110107,1980936,6,5
4998125,244932,13,13
152601864,323616,10,9
103609210,292201,11,8
225644832,324372,9,8
57652237,329673,13,13
305853371,297269,13,13
57644606,431463,13,13
323250049,388058,8,6
154888928,331283,9,10
152696364,251596,11,10
22171992,2160229,13,11
152678590,303054,8,6
298834885,567483,8,7
57648259,463457,14,14
582082151,280365,10,8
54214886,266147,12,11
79162436,2433200,15,15
58105546,2434029,11,11
120262884,246634,12,12
154846864,428647,8,9
582367398,422878,9,9
547159046,261113,9,9
582678234,584127,7,7
82738134,290544,13,13
582294812,494133,7,2
299404889,317079,9,7
152620137,300682,12,12
71344156,3849870,13,12
57659502,300578,14,14
581372083,268656,9,6
836504869,1041062,8,8
57650096,602393,14,14
36472256,1009341,12,11
530728078,338969,8,6
581160989,500124,7,5
130257079,662623,13,13
152710012,253774,12,10
302663063,435658,8,8
152628124,344648,9,7
581985323,341753,7,7
26701873,294781,13,13
65434335,603180,12,11
138297581,6009940,10,9
210196241,2443183,13,13
74557542,917746,14,14
581458791,253601,8,8
210185571,790979,11,10
152857893,518346,10,9
695062546,341446,8,7
58104622,280222,9,9
