id,time,friends,followers
25477970,5982,11,10
40285758,5023,10,11
834147029,7965,5,5
833310185,9216,7,7
192270845,23234,10,7
152478304,70165,6,5
377292114,12444,9,5
756567704,10445,6,9
22860950,6785,13,10
65591424,58093,13,10
806343743,62646,6,4
20151623,10943,13,11
559146603,51493,6,5
152680518,4568,8,7
152906718,3435,11,8
27919728,37018,9,10
58023887,11589,10,9
152621887,56734,9,9
58044074,4397,10,8
152912722,31252,6,5
519278144,22976,6,0
152858384,80372,6,7
223862699,6826,9,7
166493454,10671,11,8
152856972,4139,8,7
612820677,56085,7,6
52448839,30101,9,9
102761361,3880,11,10
21439324,60485,11,10
64403435,4651,12,12
349757140,7862,11,8
633983277,413122,11,10
133735751,14678,10,10
421547574,4237,8,9
566550643,8335,8,4
421529183,13584,10,11
58107403,53118,13,12
421477133,31363,9,8
138964206,26530,9,7
606759301,9856,8,5
101696621,5938,13,13
681891588,1126561,7,5
152621251,3984,9,9
421483675,24417,6,5
28513025,11791,12,12
152849279,6851,11,9
152924105,8345,12,12
58152851,11854,9,8
519152833,41888,6,4
362982938,12259,9,7
152601973,53034,10,9
497858592,80956,7,7
421528490,27399,9,7
42139611,12390,11,10
152504384,11717,10,8
363843276,15095,8,6
166515011,23272,9,7
346981254,119378,10,9
90200623,4368,11,10
54307791,4465,10,6
223822059,50076,9,8
152687643,4533,10,9
152818075,7731,12,11
107239727,101035,11,11
60992384,0,10,15
97266384,16686,8,8
58098309,28432,11,8
152727913,4676,11,11
758013991,12846,11,10
13958512,118296,11,9
421483637,47321,9,10
152921950,4712,11,10
152473654,20481,7,6
152574273,172714,12,11
16106788,15616,10,9
316454267,7269,9,5
421522675,15625,9,8
316676625,3745,9,5
581199944,94456,8,7
49264325,15526,8,10
27946989,5722,15,15
298834306,8054,12,12
161767281,33501,10,8
75775127,39464,11,11
29743663,2600198,15,14
49197241,34224,11,10
152540675,3637,8,4
5988341,36236,13,12
152680999,23442,9,9
758043746,51195,6,5
601648129,22443,7,7
68903424,3619,9,7
152938698,21867,9,8
833344540,10783,5,4
253990598,10772,10,10
