id,time,friends,followers
12651695,12299,13,12
58022739,10583,10,9
223866898,6963,10,10
25206297,10311,11,9
520402771,8221,9,10
162024105,121218,7,2
148253309,66867,11,10
349568535,12634,12,11
52548019,9132,9,9
136819484,45803,10,8
49172775,13612,10,10
49321483,15206,11,9
52544693,13145,11,10
219674911,0,6,5
112968183,11357,10,12
155006267,101699,9,7
67328289,11079,12,12
30534570,9976,14,15
421458090,104831,9,8
58045158,11536,9,10
69077290,12812,13,12
45488630,11041,10,9
836610440,61878,6,1
421458380,9598,4,4
421524514,34252,9,9
240982450,16101,7,5
833313535,169290,8,7
152631407,16632,10,9
2349992,12565,13,14
211466923,17336,9,12
58051549,10471,9,6
136433735,9305,10,12
233995613,28586,6,7
205885317,66915,11,10
54410122,12814,9,9
5316590,8393,11,10
50627668,10693,13,12
57602001,10381,12,14
424874519,8284,7,7
162783506,61926,12,12
299541364,26474,10,9
201168482,103602,9,8
69108493,45997,10,9
129096447,7825,13,11
269681071,11269,8,8
806268556,8995,9,8
110681744,11467,11,11
349655833,9031,9,8
45162026,14657,12,12
81840943,9118,8,7
421462228,94098,9,8
501449860,15822,8,9
159903506,7314,13,12
357603805,21621,12,11
24645258,64157,12,11
40113750,9050,9,8
56620199,80230,9,7
103401445,10942,10,10
30161121,11153,12,12
638725234,12690,9,8
39961865,6221,12,11
384785551,14598,7,7
7440796,77601,12,11
28104089,12629,12,12
834019995,5800,5,7
421496398,74663,12,12
58374983,67287,13,13
56908986,18113,10,9
421455457,53257,9,8
135165992,18320,11,14
581569716,114278,9,7
83760091,10652,13,12
81378937,11227,10,10
49841591,12358,13,9
364671375,27164,9,9
214276095,14927,9,7
164531431,76351,9,9
98551264,10436,12,11
285380894,10681,9,6
60363642,97106,9,7
501494283,14329,6,4
785308630,17905,8,8
58130694,7791,13,12
199029627,11342,8,12
833329619,9624,6,4
65455299,10460,11,9
421472708,22814,10,9
320558609,14492,6,5
147985111,14442,8,6
15760442,11117,13,13
30244996,12661,12,12
12784702,8458,11,12
164834385,10299,9,11
4573004,22805,10,9
141067957,296750,9,9
136799525,6537,9,6
