id,time,friends,followers
152912208,44,13,13
44758329,37514,13,13
23322283,19638,15,15
152919901,1171,9,9
152674428,34603,13,13
152712842,32903,9,8
152851323,8342,13,13
152927936,52879,10,10
181213533,2410,12,10
192392737,1100,9,8
54300543,254,12,11
113495831,63,10,10
149533794,0,15,16
421476912,2332,9,9
155860977,698,14,14
152478699,16576,12,12
658830574,29,10,9
57609797,883,11,11
833547055,70469,7,6
152623263,5455,10,10
152594384,1133,10,10
177104287,2007,11,11
58094341,803,13,12
29112692,3459,15,15
