id,time,friends,followers
57645920,117261,15,14
587249923,690398,4,0
57652256,138763,12,12
11847222,200451,14,14
3579851,136961,16,16
45300264,122991,12,11
582189766,131419,10,10
668895321,117283,8,9
57652503,120958,13,13
57847059,133666,17,17
128503568,117095,13,13
359623536,1056594,1,1
155886420,153724,12,12
581766799,168860,10,10
152677333,145630,11,10
23853847,160591,16,16
152622825,146106,11,11
21003644,122311,17,17
835034834,174078,10,10
152528362,127776,14,14
189168438,127724,12,11
17959955,135292,15,15
58367141,119958,12,12
3687113,226241,12,12
57651542,116369,13,13
601733309,242883,9,7
226091733,156303,14,14
56970556,119067,12,10
152621731,123722,11,11
175151600,116887,15,15
129076616,122276,12,15
14894782,136992,15,15
802181963,123339,9,9
152928115,122759,12,12
72355427,132182,15,15
83098756,123041,13,13
152722968,179925,12,11
301961747,200448,12,12
152937345,124408,10,9
57643680,134980,16,16
152676890,160669,13,12
152797696,115605,11,11
580992746,137361,12,12
86116943,135626,13,13
97088473,1096280,17,17
7434615,116678,15,15
4103274,155855,14,14
836610359,547398,8,6
581310843,115372,12,12
85924440,116898,14,14
85170091,130737,14,14
114837213,122954,11,11
836610447,466015,1,2
175158794,120127,12,12
44757779,136692,15,15
15994535,547592,10,12
57647641,121438,12,13
58424521,0,16,16
155841287,585826,12,11
580931512,159936,11,11
57648856,175877,14,14
579583853,177370,7,7
57648585,268871,14,14
28431976,147423,16,16
152924760,177917,12,13
29295870,122445,12,13
581309467,119434,9,10
152937759,130848,13,13
152576725,445533,12,11
57653316,116798,13,12
111615117,143486,16,16
831717049,214629,5,4
57646888,121562,14,14
152821097,134574,14,13
41803394,136590,12,10
141347986,123556,14,14
152543492,667334,10,9
57644318,134371,16,16
728639280,133713,9,8
58319870,135755,11,9
152906993,538390,11,12
128452922,6844557,13,13
152572206,123494,11,11
16698690,131314,15,16
601620670,117503,9,8
130057535,434094,10,11
152819717,146460,13,12
104980807,149291,16,16
812499325,171538,11,11
812487808,144145,7,7
210186990,124190,13,13
57647144,145573,15,15
715074099,140347,9,8
