id,time,friends,followers
389536123,3207,10,9
835306551,556,7,8
421465492,32320,10,7
421472240,3166,9,10
72291990,1424,9,9
421474224,14428,10,9
421471982,719,8,10
130238157,4717,6,11
220532252,228,9,8
835330667,26545,8,5
421468999,21127,9,8
65307043,351,10,14
118084105,1686,10,9
421474344,8650,8,6
369200846,1027,9,8
421501762,25865,10,9
421502532,16,9,10
421472142,1202,9,11
834126608,2535,7,7
66428142,13106,12,11
604492757,835,6,7
389336640,3418,8,11
127658446,0,8,19
646992758,4560,8,7
152603444,2526522,11,10
421472939,37954,11,7
543619837,42,8,10
421640260,428351,8,9
835331421,43,6,7
73025014,1214,6,13
421471359,38061,7,6
835394734,847,8,6
828444591,13896,7,6
