id,time,friends,followers
57565910,38591,13,12
55237410,27487,13,11
82951093,56250,12,12
45412844,63750,10,9
14076975,504284,12,12
45488778,38421,9,7
49905821,50880,6,6
116171542,55578,12,13
29674432,27328,14,14
54439037,28584,12,11
17539904,38211,12,12
30841839,127796,9,8
61240792,36211,9,10
104468994,80833,10,14
131556000,56196,11,11
54300623,62493,12,11
58091625,27414,11,10
40002592,63451,13,13
58175201,45698,10,7
169528904,38333,10,9
57127987,40494,13,12
54423267,28307,11,7
55002582,81711,11,11
49021427,35110,13,12
98578810,38589,8,7
38117769,64489,12,10
54682197,58938,12,12
52516010,53425,11,10
52058449,63817,12,12
192199835,36597,9,8
208632706,38443,11,10
48754632,33791,10,10
141654672,59940,12,13
127255034,0,9,21
56920431,34525,12,12
5042805,38485,11,10
97830830,37973,10,11
793349526,27396,7,8
18823576,45630,13,12
83554939,53544,11,10
45640286,63603,12,12
54398085,57755,12,12
132088397,93585,9,6
54423643,36214,9,7
45385498,48422,9,8
54431310,55050,11,10
54968924,58905,13,12
240889274,102288,9,8
82651025,113678,10,9
24295450,84771,14,14
129559514,29923,11,11
54434683,98644,12,11
35975214,37895,10,10
54438836,49911,12,10
11923851,69772,13,13
45381058,38425,12,11
67921164,51426,12,11
8960182,104597,10,10
4720198,32045,13,11
55034615,32324,10,10
61092351,106414,13,13
58115240,48224,8,8
205891002,44591,7,7
357080516,32891,6,8
52533508,56659,12,12
61240909,27724,11,9
17847061,55732,11,9
57537225,38030,10,9
29111197,31255,10,9
132344502,87395,10,8
55039157,87007,12,11
57584574,52628,11,10
56891071,28748,10,10
54395748,56986,11,7
67495027,41455,13,11
457745013,35162,7,8
71298387,59329,13,12
54989390,28598,11,9
55887208,44545,12,12
23958757,69044,13,13
58398827,52904,10,11
73203728,32009,11,12
56468537,37807,8,7
715067985,32467,8,9
54436637,120376,10,7
130461777,39022,11,10
45152175,86461,13,13
155652632,49512,9,6
54437852,38749,12,12
106038776,45863,12,12
68949043,101772,9,8
49017610,28188,10,9
