id,time,friends,followers
155125362,193280,8,6
10442912,105108,13,13
31821935,576410,10,11
82652868,560780,11,10
836613050,143042,6,2
55024792,745933,12,11
37835703,100794,13,11
836614614,132609,5,2
218158219,129335,8,6
218105094,205084,7,5
38257696,210190,9,6
56616601,178836,9,7
387171620,152607,9,9
54991994,188754,9,8
45901658,804471,13,13
218152691,460460,8,8
512615668,100403,8,5
305911575,789804,7,4
49209104,176435,10,8
58028688,129130,10,7
58013947,132545,11,9
355339239,99940,9,5
110693962,116694,12,12
7459207,839683,13,11
251859217,136745,10,9
218110763,2469329,7,8
757717471,138675,7,5
144777258,131260,10,9
76920355,154223,8,10
58095797,627718,12,11
128605253,143857,11,11
58016130,461601,9,9
98681378,145695,9,9
203226578,146000,9,8
607455186,137007,8,3
635881017,213380,5,2
213633262,142246,11,9
85978075,129766,12,12
108278778,101762,12,10
152922014,1434183,12,11
56845143,101266,11,11
32109397,1432180,14,14
131221844,129092,7,12
90922486,477634,10,9
193483726,137880,8,9
56464634,114573,8,6
218109581,232613,7,8
58146594,143129,8,10
218104622,143960,8,6
169553846,113874,10,9
218116463,132114,7,8
152820143,299959,13,12
127750787,220950,10,12
601660195,171538,9,8
62173179,142625,9,14
128104441,131267,7,12
728638001,388158,8,8
39798404,839112,13,13
82768139,127205,12,10
442249299,1819163,9,9
21329061,182801,7,4
448688424,102252,7,6
49268658,116875,11,8
218110099,146815,12,12
127199938,198850,11,12
30194732,146512,9,8
31594353,184226,9,10
358122730,236877,8,6
130060808,216931,10,14
37545051,129067,13,15
316753902,158068,10,10
724186734,123858,5,3
127180465,129010,11,17
49823276,587931,12,12
127221354,0,12,17
58252304,216916,10,8
103147977,129353,11,11
133371560,135939,10,11
98814059,365942,12,13
128807751,101838,8,10
103490350,335248,14,14
218101195,3046075,8,7
836613461,259842,6,4
44253968,558753,8,6
218104940,254115,8,7
152541746,103001,9,7
124316618,129151,10,7
33492390,111998,10,7
23875839,107237,14,14
129417419,132090,10,10
46946320,744054,13,11
58079051,147524,11,11
218145126,238018,9,7
148166412,243636,10,7
138612490,129296,10,10
56877301,143418,9,8
23793185,181361,13,13
