id,time,friends,followers
130952764,844824,10,10
224402379,492459,10,10
134305316,443378,9,9
292819319,0,10,9
427483235,574656,6,4
98994085,611811,11,8
215896957,528982,7,7
145156967,8610873,9,6
834132236,486379,7,7
268635814,596011,6,6
33213396,508621,9,8
680061742,519037,4,5
155581616,492808,10,10
60684076,459249,10,10
43763411,443537,11,10
403172371,1091704,8,7
135988074,512229,11,11
152582257,443376,9,6
836563731,538426,8,8
362054776,605371,8,7
604446598,623790,8,8
36714004,1072070,14,14
99560374,1062597,11,11
134517797,450660,10,10
25095588,531724,11,11
833421835,450087,9,11
836610353,1119625,7,5
836610272,651161,5,5
99186670,446461,10,10
5561133,689424,10,11
51135841,501319,12,8
160328137,603460,13,13
347726457,2787178,9,6
678241586,492694,7,7
56936268,652993,11,10
152621309,612976,12,11
33334836,641713,12,10
834264220,440653,1,5
130846643,846069,9,10
17442246,541280,11,11
299135293,492832,2,9
75382428,614838,10,7
84293988,1600160,12,10
148172441,610699,10,8
836610351,572808,5,4
331890411,594518,11,7
526720584,504079,9,11
237760318,614791,12,12
514175897,608651,11,11
292191090,503798,9,8
607556321,529604,4,2
754722989,592869,8,9
695340665,498904,9,9
136239768,488923,9,10
635187436,440196,10,10
179087902,659843,7,7
511797984,2254100,8,6
152839422,613983,11,9
108666402,518562,7,9
130533592,490859,10,11
836599765,592533,10,11
207048547,454826,10,10
7643941,638884,14,14
836610405,591421,8,10
836390980,642768,8,7
746622822,879080,6,8
392304788,620820,9,9
19695846,490393,11,11
421465326,606349,7,4
119869157,614895,12,12
732448041,496116,5,3
130003660,755579,13,10
457429039,444136,9,8
329862533,624544,10,9
299088938,496143,9,8
829499957,493865,7,6
12060856,466278,10,10
602521,501756,9,8
37821520,547432,13,12
231282500,624612,8,7
834116396,496063,4,1
152659092,638630,13,12
364080122,634717,11,11
39612573,816029,13,14
836108928,465130,2,0
363758882,609642,10,11
