id,time,friends,followers
65301749,19193,10,12
657141505,18124,6,5
92841256,13897,12,12
56149724,11565,10,8
251972346,11730,9,8
155330395,10069,10,2
33927181,18519,11,12
58390156,17976,10,9
11063715,9965,13,13
179767171,15989,9,8
22599413,27259,12,11
142552594,24828,11,11
750029039,5258,7,5
14497631,13112,12,14
51557565,11829,9,6
7916033,24645,14,14
73771608,11777,9,8
506044673,32298,8,6
11810275,12569,10,10
20510482,11495,12,9
31581990,11731,11,9
90824326,10729,9,10
300099348,19617,9,8
67542421,0,12,11
132651429,11930,10,9
13215478,1925,12,12
6080052,13102,13,12
498025443,24948,6,5
384659422,14311,9,7
530901122,14672,9,9
383429475,10046,9,10
