id,time,friends,followers
518768518,106234,10,10
215746321,101702,8,6
46971526,107278,10,8
25590962,156551,14,14
310650126,97640,11,11
152512443,95083,9,6
152811879,413068,10,9
14913206,119332,15,14
311664440,114155,6,4
107495935,127359,11,10
581562174,158271,8,6
581063947,3492027,11,11
540768937,128920,12,12
11378127,365887,13,13
57769587,96563,13,14
152674395,102108,14,14
581950896,105927,5,2
45212661,91349,10,9
624988157,98492,7,10
560154758,107730,8,8
65265850,126718,10,10
152577151,110776,13,12
96346752,109376,10,9
129762704,98562,10,7
199998018,121296,12,11
540721092,106468,12,11
268941452,101480,10,8
57848803,115279,11,11
26678314,466908,13,12
156691824,112643,11,10
582351016,264362,11,8
834433333,113627,7,6
57654231,98488,13,13
106987377,96985,11,10
152567112,147240,11,11
581058434,259861,10,8
57651525,204805,12,12
85020467,115609,10,9
130306472,90760,12,12
210197316,164914,13,12
152695975,114307,8,6
541223154,102630,10,8
97326314,96338,11,9
174878590,116351,13,12
60696461,96771,13,12
16937764,90320,11,9
582605042,167752,8,7
534755065,90818,8,7
152481924,94095,13,13
31217198,0,17,18
152591948,109709,11,10
812528690,177761,7,5
444470275,92573,11,9
53077084,241202,13,13
152729385,152053,10,8
833411871,98717,10,10
47832837,101816,9,9
45544667,94524,13,13
634218120,111849,8,8
547159046,124479,9,9
581719557,178360,9,8
20967430,106088,14,14
152516943,103240,10,8
152581148,119557,7,5
521176608,112841,10,9
154855070,92240,9,9
532443067,89878,8,7
199715765,116975,11,9
152896897,130246,12,12
57652144,125901,13,13
230921925,575001,10,9
637452221,93187,8,6
71406621,129163,13,12
32509000,345889,13,13
152594435,92121,10,8
152596528,114569,13,13
30349486,106549,14,14
142776717,290556,13,12
58312145,93706,14,14
580964354,89824,8,11
177260357,114746,9,8
57650614,129477,13,13
582623579,97832,7,2
175159208,242070,13,14
152858110,125868,13,12
152728478,127980,13,13
65288139,93754,14,14
85054430,111130,13,13
155827378,149158,13,12
634282743,163924,7,7
582109528,151230,8,6
152914639,89660,11,10
744045161,136942,6,2
