id,time,friends,followers
109570907,235888,11,11
152482101,417229,8,4
421469340,222415,7,4
178714196,275331,10,10
398511116,4929248,8,7
23300100,9884282,12,13
245933859,188346,9,8
155261849,240758,9,10
695050147,444721,9,10
806267392,245095,9,8
165892154,309259,8,8
85904386,269892,13,12
201178799,220641,12,9
812521543,143313,8,5
547306406,241056,6,6
81400979,310789,12,12
183032299,159829,9,7
101547053,191793,12,11
568694137,363494,6,4
188461961,197539,7,6
369756828,157230,11,10
836610303,189177,8,8
457399474,211497,8,9
834197606,168346,3,2
129996102,227328,14,14
178560022,248834,10,10
50831318,303814,12,8
215877518,188235,10,9
307873700,154253,8,4
95908335,1379059,9,8
643074660,135772,7,9
367908655,517718,8,9
368588348,318183,8,7
603997972,189600,9,11
69419385,299173,13,13
506161018,323854,6,5
108132019,166247,9,9
505663882,209404,10,10
665742008,302354,7,8
645872546,1939603,8,7
764776675,235083,8,7
679679942,230527,8,8
367523606,283426,8,10
836610412,173411,4,4
105061693,0,11,19
135785904,222007,10,13
633958071,197265,8,7
217178015,267734,9,10
24799207,247718,12,13
164729079,296587,10,10
836610347,322506,8,7
423267863,280785,9,9
317536545,1160380,7,6
28851854,227232,11,11
7692024,1939424,17,17
695351823,405104,10,10
140239290,303758,8,9
155868967,258289,11,10
178923473,270071,12,10
129703528,197689,11,13
57650568,223664,14,14
165117551,289855,7,8
836610404,275304,7,7
16039261,978225,12,10
92679110,150222,11,10
622639115,471572,7,7
836610298,677390,7,9
148150526,221916,11,9
833629706,643209,3,2
692023181,135158,8,8
528034134,213150,9,7
166130522,301465,10,10
101742373,198960,12,12
376174618,308861,10,10
178813223,177810,11,11
544225297,289137,8,11
323103555,347612,10,9
106825501,168710,9,8
789172996,268441,10,10
421480197,230817,4,2
191631169,497992,8,7
178720772,229304,10,11
153436702,252085,9,9
83973455,317611,9,9
836610329,305748,7,7
35107891,168946,13,11
