id,time,friends,followers
236294268,5334,9,6
245598085,33272,10,10
302334555,45545,9,8
227550503,3486,10,11
126973238,3411,9,13
119211590,6682188,11,13
148251079,117820,10,9
168231225,16499,10,7
126972299,5089,10,10
836611156,6682510,8,9
248298278,3874,10,12
836610695,432419,6,5
564150790,29227,8,6
233610936,176596,10,10
175125799,12474,10,14
148217145,29560,11,8
836610675,23820,9,11
231712783,17855,10,10
154925775,5254,12,12
234237523,3480,8,6
564139573,5481,9,6
363053238,22882,10,13
386284713,36616,10,10
228171749,7415,9,10
363052877,4017,10,13
836611103,9847,10,11
234473981,6681958,11,11
388032618,6270,11,14
836611042,6682535,9,10
291835244,22264,10,7
718584379,42524,7,7
363081586,21980,9,9
217129403,5181,10,10
199817712,6681974,9,9
217183388,6697238,8,11
237517833,5532,12,10
231752886,506433,8,7
203378661,13723,9,5
232832606,29485,7,7
226887862,3562,11,9
231226476,4038,10,6
246695971,13197,9,7
312979526,5753,10,10
140601675,12097,10,11
142840976,11601,11,9
836610594,15573,11,11
836610507,7978,10,10
148345827,6683028,8,9
836610640,17143,5,5
233247589,11259,9,5
233655882,9188,9,6
501159206,13726,9,10
133282638,6687493,8,9
310672159,0,14,15
458535477,5711,9,6
148257421,10921409,9,8
245960363,6151,10,8
836610481,16728,5,3
836611139,6688596,7,10
148223201,13263,9,9
836610520,31309,5,11
152262612,17194,8,8
836610667,6682387,11,12
807495573,5676,9,11
298600690,25066,11,8
217177691,17770,8,7
302703897,8174,12,12
238218658,5239,13,11
199675780,5542,12,11
126948304,4639,12,8
302331234,97033,12,12
148161423,18858,10,8
229191789,10293,9,9
250481683,9934,9,6
72264679,64331,11,10
315492466,4072,11,9
118436241,19622,10,7
58177939,14220,10,9
258760950,28407,9,8
1826452,3658,12,11
238472319,6879,10,12
564392217,15063,7,11
501160033,78044,9,10
407472900,6682896,8,10
232356880,6694450,9,6
836610947,20503,8,7
387421302,7008,10,9
387457642,52937,9,6
836610641,6100,10,11
228957788,7405,10,11
