id,time,friends,followers
152880275,14630,8,5
82637697,83096,12,12
58123074,60076,11,10
55054230,3501,12,11
208392899,10153,8,8
45300264,69768,12,11
38463131,702,11,9
45544530,2416,11,10
65259714,14055,13,13
152926445,49826,14,14
57856221,49090,11,12
762760950,12759,7,5
252043380,12082,14,14
152848135,27755,11,10
67910216,70303,11,10
812541558,55032,9,8
349769334,60796,10,10
711290822,67619,9,7
9023080,11617,12,13
215747976,20190,9,12
253933660,5802,12,12
50634850,9708,12,11
152523166,25797,10,9
298848686,9012,10,10
85978964,11503,14,14
59007721,67529,12,11
581417704,59773,11,9
210230496,0,13,14
772327954,15114,9,9
126511718,41507,11,11
421532413,25904,10,8
107476941,48755,16,16
124444143,61939,11,9
152574289,219,10,10
152713178,36824,10,11
44979472,41532,12,12
128204179,50236,11,11
18442239,52175,11,11
26550318,70353,13,11
34190360,80602,13,12
152927545,16915,12,11
3500397,29352,13,14
33332834,10105,9,10
130228776,35653,10,13
498206197,139086,4,6
129985323,36726,12,12
152688069,36479,10,10
54632906,9730,12,11
58381306,67319,13,15
21780919,13950,9,11
421485712,12409,9,9
57597600,4736,11,8
149526857,5446,10,9
