id,time,friends,followers
582254268,59689,12,12
58292234,170,11,11
581167094,18878,11,10
153638214,21079,12,12
58107775,694,12,12
298834663,898,11,12
218832983,4219,13,13
152906303,749,12,12
44758819,38380,14,14
302507425,1594,12,11
350540322,5919,9,7
524061657,10145,10,9
31714236,7909,15,15
82656647,3029,11,11
152930660,5732,13,13
210261531,19742,12,12
155831999,9047,11,10
42168789,79177,12,12
57650806,10111,13,13
152934238,3628,13,12
57451581,276,13,13
3215205,7094,13,13
152898716,2122,12,12
582434600,3986,9,10
58071784,3960,13,12
581113804,16695,11,11
82643308,4207,13,13
581793664,30469,7,6
57645284,2665,13,13
501373319,1600,11,11
57646207,244,16,16
54597844,235,10,9
54243685,2395,12,12
57588213,4063,12,12
582365302,3507,10,10
152514624,10198,11,11
44755081,318,13,13
210669167,5046,11,11
152838563,16988,12,11
210191388,2271,13,13
67337710,8848,10,9
152808820,205,12,12
152674223,334,12,12
581167884,80074,8,7
581681334,79109,13,13
582548287,2226,10,9
26858612,0,16,16
215734718,69463,8,8
788017393,10055,9,9
44755053,1316,11,11
85051587,3550,13,12
152937215,1474,13,13
57645080,16230,16,16
152567182,2493,12,12
76710523,2215,13,13
582032302,3344,11,12
305005171,18834,10,9
210263871,82452,14,14
27167374,15380,13,13
298833474,145,11,11
152524499,16282,11,11
831067242,14338,10,11
152815773,24727,12,11
210261642,38710,14,14
581930561,14299,9,8
82152297,1655,13,13
152592879,8069,11,11
582418963,7591,9,10
210191443,64928,11,10
497792463,3096,10,10
31207866,10849,10,9
2129889,52473,10,11
74842074,939,11,11
532438147,12818,10,10
581666414,17276,9,8
441816453,74378,10,9
26342784,625,13,12
33313334,1210,13,13
200830621,16426,13,12
74589616,4741,13,12
581286241,7068,11,11
152715147,6869,8,7
7132886,13670,10,11
210239054,832,13,13
582013360,6187,13,13
152713415,2161,10,10
176741822,8359,11,11
215743272,35777,13,13
20747640,5982,12,12
806299398,1742,9,9
152801134,16280,13,13
8988346,45904,13,13
31340745,7188,12,12
130731772,60413,13,14
114906596,1171,13,13
10231040,155,13,13
581845248,9325,10,10
210215219,62253,11,10
50612101,78632,14,14
