id,time,friends,followers
124045364,39150,13,11
152713276,55913,13,12
582482108,50857,8,7
51302941,19890,11,7
101697240,14484,13,14
98876098,15334,9,7
361792984,23227,11,11
58338453,22919,9,8
152904613,22043,9,10
581482730,18415,8,7
133781458,15206,9,10
15058749,18553,13,13
7919370,14318,13,13
298836607,56430,9,10
155817598,59406,11,9
152572476,14549,11,10
22424813,22692,16,17
131292380,60814,12,13
154855656,38028,11,11
58107702,16551,11,9
62531828,16785,12,12
26976973,42253,15,15
582447402,63315,8,11
127312553,0,10,20
210282294,19037,12,12
18046276,14276,13,12
152798171,58665,12,11
581910696,169528,7,10
214533730,48904,11,10
539933887,28080,7,9
298858121,38911,9,11
44760234,21426,14,14
152898671,38447,12,10
57649922,22925,14,14
19213980,61023,11,9
562215898,18605,9,7
65501298,28484,12,11
836613545,23115,7,6
124707050,85124,13,13
129495269,14225,12,12
30145498,37166,13,9
58159722,17976,12,16
539041335,25556,10,9
215747717,54861,8,6
24604993,15865,12,13
13079622,59286,13,13
534231533,16016,7,8
49344196,33104,10,10
54256547,169617,12,11
101696860,45000,14,14
152926256,51418,13,12
58148894,30723,12,11
581602972,25330,8,9
34911250,16867,15,15
152660392,27374,10,9
833347763,23723,10,11
16913628,60139,13,13
93736654,19153,12,12
67521846,18137,13,12
152432285,19673,9,9
44522892,14454,13,13
45371664,13853,13,13
7643941,18552,14,14
581001548,19042,10,9
374504999,14776,9,10
58492094,14870,11,11
58245605,27776,12,12
110894981,44897,12,11
601688352,19441,9,9
2347984,37491,11,11
73403647,60694,12,12
58107716,16293,13,13
37473798,15791,9,9
152818886,21216,10,8
35587716,73215,12,12
402714614,45385,9,7
57650156,22782,15,15
298830022,44997,10,10
582297423,78873,8,6
152630300,39978,11,12
20236791,14724,10,11
58292298,24279,9,6
298836153,15570,7,10
10442470,87100,13,13
152702027,56009,12,12
152670926,23580,12,12
421623564,28317,7,6
