id,time,friends,followers
3566929,3189,12,11
102115146,34849,12,10
205104447,9553,9,8
116027481,14200,9,9
14625949,97,13,14
127965729,4405,10,10
713425352,19841,9,9
75211213,89952,10,10
219187685,3392,8,6
738204913,4241,7,9
129300548,4012,7,9
22703094,29267,9,12
94953944,3088,9,9
696240134,21714,7,6
517616314,22387,8,7
91248072,3547,9,9
80039609,3192,10,10
130072259,18838,8,9
92439747,45460,11,8
165465937,4568,8,8
127593498,3328,9,13
86123883,21038,12,11
351861937,27182,8,8
305213440,3166,10,10
18337955,4174,10,11
759968416,29804,7,5
387655101,12870,9,6
34828809,25625,9,10
109379854,375,11,10
152481818,103041,8,9
185019377,19405,9,9
130014659,23836,8,9
95883279,35277,11,10
604475163,48357,9,9
80038581,4283,8,8
507175989,24319,8,6
85955369,578,7,8
140742385,7767,10,11
80035630,21022,8,8
30735080,0,9,13
48875099,17259,6,4
517616351,3229,8,8
191862514,2131,11,7
447889618,4001,8,10
22347314,784,9,9
130975027,3175,9,11
82946982,47836,9,8
78411182,3034,11,9
349736921,10683,8,5
71299044,23960,12,11
20675857,3530,8,8
38669595,358,10,12
24195175,8921,10,10
132526853,33978,7,10
30627442,2982,7,17
11947289,28851,9,9
11621465,24819,10,10
75686712,3256,10,9
299917553,67939,10,5
75160322,3647,8,7
50879764,3038,10,7
57467629,10158,9,4
85008374,3462,10,11
80030195,6692,8,6
