id,time,friends,followers
163918192,15918,9,9
238994527,270,11,10
163933897,1171,10,9
127482673,1184,10,9
39549401,15381,11,10
215757790,0,12,15
58052129,68882,11,14
129068049,173159,10,12
230653125,8354,6,8
152714030,1410,9,8
164448589,703,11,8
680047673,6873,8,12
210192219,4556,13,12
57971948,1551470,6,4
49253401,4115,12,14
364086768,10773,8,9
49776928,91,10,10
112598276,1755,11,11
9319858,9240,11,10
69674504,14704,12,10
152934153,4491,11,11
756533833,8988,11,11
833332660,65845,8,9
833318569,100662,4,5
57467011,1071,7,7
152926206,217,9,9
152892868,745,11,11
53289650,21086,9,6
152680477,33803,11,9
152687998,25726,7,4
