id,time,friends,followers
48717736,48362,10,6
49060959,30948,10,11
92521282,36182,13,10
148849042,31710,13,9
77793404,31305,10,10
50517317,35990,9,8
302883793,39240,8,8
561592544,41050,10,10
74552961,90382,13,13
33164310,105479,14,14
25183042,45304,13,12
44941375,83363,8,3
73526801,62662,12,9
96198027,31194,12,12
132950566,36670,11,13
175164136,33644,5,9
684035606,750743,5,0
23325887,34102,13,12
44081708,45205,11,9
48996302,118925,10,9
25266384,48389,13,11
49340713,77240,11,7
130329620,33136,9,9
102369075,55021,13,10
136407918,66286,11,13
48028478,43684,9,8
36914727,36052,13,13
17089005,107480,13,12
302906978,44508,8,10
44661766,43072,10,8
12398534,36393,13,13
26391659,40657,13,12
127819413,38211,11,9
48547154,75496,9,10
45019882,51855,9,9
67538734,35947,11,10
44961882,41487,11,8
86269288,32767,12,11
50867399,39218,13,12
636981742,33055,7,5
836613550,36993,6,6
135805201,38186,11,11
128461634,35684,9,13
44616348,31754,12,11
667691789,37466,7,6
48714157,38324,10,9
49062466,39529,11,11
49057771,32649,9,5
82266128,31535,13,11
57470370,32242,13,11
48243491,33004,10,9
644226817,61186,6,8
49061599,117656,11,10
52668117,37876,11,11
123224580,51749,11,11
836613327,32415,7,6
138560754,33739,9,8
57126342,76141,12,11
65343549,39134,11,10
128422956,65409,12,11
48490106,31477,9,9
106841938,41321,11,10
67684947,31979,12,12
836612928,40891,0,3
129266442,96076,11,12
48555103,33799,14,14
550207763,31060,9,7
82676180,97021,10,11
231811115,36135,10,11
697524737,76063,7,8
45046718,82065,7,4
57126183,87472,13,12
57128650,31077,13,13
49067424,50489,13,13
96515069,32615,11,11
65109585,44447,12,11
54289582,32630,11,8
45021675,36411,9,9
61257877,55778,13,12
183228110,38844,7,5
60572666,31741,12,10
23260222,58289,12,11
129186444,160881,10,10
56971164,60284,11,6
75015088,32207,10,10
14927095,132120,12,12
127209495,0,12,18
18625244,34296,11,11
231460204,50909,10,10
