id,time,friends,followers
152571473,93592,10,10
156520530,377362,8,8
326864011,117835,9,11
57652266,212913,16,16
30868692,126051,13,11
144761092,1914,13,11
349438648,43943,9,7
326864407,136818,8,9
177183507,13674,10,9
58036603,212629,14,14
18108921,0,12,13
118288396,2970,9,11
130819129,6776,10,12
122285833,143415,9,7
638099087,12539,9,10
6852339,124769,16,16
349596113,579648,9,4
130529402,81801,9,9
57613884,158536,13,11
82512084,167426,10,11
144736723,2525,9,9
76115911,5313,12,13
54490296,31336,13,13
148161835,33236,10,10
152921972,238,13,12
97137345,1215,10,12
152677870,117089,11,11
47183992,168007,9,8
124087500,59,13,14
31343115,166848,12,10
152501699,36187,7,4
98032077,143990,11,11
35538016,141525,14,14
152702320,56762,10,9
163543991,31443,10,11
6780216,91664,13,13
423254411,13655,9,9
581228880,137289,10,10
783320421,123375,9,8
192297848,10207,9,8
