id,time,friends,followers
685792319,99330,10,12
91886213,354203,11,10
217180773,138772,9,10
186555251,76972,11,9
39657063,86770,10,10
308116374,72182,10,6
745832653,77032,10,10
546086461,110549,9,8
25002525,91864,8,7
171199720,481275,7,7
701011870,83429,9,8
828526575,78379,7,6
226124500,94007,9,11
163222372,72072,8,7
102280583,75034,10,11
747255894,96657,6,6
164400438,83668,12,11
299810989,82137,7,4
833326332,73083,7,10
212398912,96190,9,14
71275224,137983,10,9
350185820,70512,10,9
50625899,105271,13,13
374048840,1267613,8,7
37104855,71964,11,14
155597971,149671,10,10
655654996,88545,6,6
132799290,149732,11,11
199800884,96944,8,5
745832042,73791,7,4
9447063,82160,11,9
169386101,84705,9,9
741615713,86698,5,4
155420515,82947,8,6
258898395,77323,9,10
29489890,72235,16,18
121024484,95679,11,11
78842359,72404,12,13
124271498,79875,10,11
46981879,79788,10,8
200330990,76869,9,8
73328103,0,0,17
122122903,81564,10,11
455284351,83174,9,8
32879836,104934,10,9
809450930,72400,8,8
31188209,72379,12,10
836610278,68919,8,9
55375768,91862,10,8
35388228,89043,13,12
48535775,94169,10,9
54234073,108077,11,9
3709309,104992,12,13
434650503,75871,9,6
51818365,70797,12,11
376085816,106355,11,12
501451350,84297,10,10
836610418,275751,5,5
449984037,71585,8,7
68024213,104642,10,7
24236515,69398,7,5
14943464,70354,14,14
383683258,95340,8,7
451114317,88001,8,7
79450899,73322,9,7
38577898,68067,13,13
72051416,73518,12,11
579389757,350555,9,7
579025398,67625,11,11
579024120,70255,10,10
384949210,174161,12,12
42435356,70568,9,7
350315755,73740,9,10
836610320,68730,6,5
93410092,77277,9,10
215867103,174720,9,8
745724971,67572,6,8
22004746,111651,12,10
15600503,73394,10,9
182370669,182352,12,10
52503337,143541,12,11
833576835,88539,10,11
112258083,72980,10,7
383123253,70780,6,7
64680373,67678,12,11
299647069,453065,10,10
835932153,82864,6,4
480190135,97878,9,10
364452492,143003,10,9
350247027,76530,7,5
81539948,71422,11,12
49329786,67659,9,9
663786172,142191,9,10
745996966,72356,8,7
131019603,119692,9,9
72049981,70660,14,14
449429744,77675,7,6
322393019,82671,10,10
