id,time,friends,followers
550399616,184,9,8
134014977,3566,9,9
127167745,0,7,24
370839224,122,10,9
836613055,1288,4,0
11790564,3335,10,10
52571545,25,9,10
54577351,7727,10,10
185599618,1672,11,10
448178849,1115,9,6
76413740,4051,11,11
135340711,93,8,8
225879370,3916,7,7
298734758,1542,8,3
91927342,208,13,12
44920012,297,9,9
299276797,185,8,6
736479541,314,8,6
328288077,3185,9,9
530356616,280,9,8
44730596,297,11,9
44922992,12021,10,9
295272443,4718,11,10
127531719,104,10,19
65463715,447,10,9
785926494,670,2,7
8177069,869,14,13
328785664,1239,8,9
54206575,284,13,10
54262285,72,8,8
134227723,3851,8,8
67797276,6119,11,8
54409005,3288,9,10
769806270,489,9,7
178958158,21126,9,8
299372088,287,6,7
50651389,1954,14,14
830836559,141,8,7
299093003,835,10,10
669156490,2461,8,6
104809457,144723,10,10
605035385,170,8,7
14805147,25019,10,8
457425432,201,9,9
128600968,364,7,9
352258549,3547,9,8
127167921,19,9,20
22788175,919,9,11
135626644,134,10,10
44369319,21796,11,11
57472385,1542,13,14
450437418,308,9,9
27938056,1477,6,9
49515961,929479,13,12
133112907,564,9,8
54402638,1082,12,10
320199919,12593,7,8
220179020,32694,9,9
145510507,139,10,10
44441283,1368,10,11
114193580,437,13,12
84176163,1147,10,9
50642346,70,12,12
54339497,243,11,12
369078621,114,9,7
497722681,313,11,8
