id,time,friends,followers
357564094,88305,10,8
152480763,6985,10,11
14794735,3919,13,13
8647817,1330844,12,11
58293208,175352,11,11
54439298,57764,9,9
36026186,123,10,10
82647512,739,11,11
36789569,2961,12,12
17270352,2444070,12,10
152564578,77372,12,12
689269580,1316294,13,11
37656071,1344800,11,10
25715200,1444508,11,14
833270686,1315701,6,6
78282737,1125,13,12
88590521,14447,10,9
11847053,0,11,14
144967335,7271,13,12
357564100,86218,8,9
29869770,77939,11,11
152921972,174664,13,12
58017355,8086,11,11
14779748,32812,13,12
3760374,1331871,13,12
833310846,4046542,7,7
72475360,57703,11,12
152931432,174958,11,9
58374117,31526,8,7
54320796,76476,11,10
34342755,2170319,13,13
6325578,1315008,12,12
